flowdate,hour,period,zone,volumespurchased,volumessold,minimumpurchasingprice,averagepurchasingprice,maximumsellingprice,averagesellingprice
20251230,16,63,SICI,0.000000,0.000000,null,null,null,null
20251230,16,64,SICI,0.000000,0.000000,null,null,null,null
20251230,17,65,SICI,0.000000,0.000000,null,null,null,null
20251230,17,66,SICI,0.000000,0.000000,null,null,null,null
20251230,17,67,SICI,0.000000,0.000000,null,null,null,null
20251230,17,68,SICI,0.000000,0.000000,null,null,null,null
20251230,18,69,SICI,0.000000,0.000000,null,null,null,null
20251230,18,70,SICI,0.000000,0.000000,null,null,null,null
20251230,18,71,SICI,0.000000,0.000000,null,null,null,null
20251230,18,72,SICI,0.000000,0.000000,null,null,null,null
20251230,19,73,SICI,0.000000,0.000000,null,null,null,null
20251230,19,74,SICI,0.000000,0.000000,null,null,null,null
20251230,19,75,SICI,0.000000,0.000000,null,null,null,null
20251230,19,76,SICI,0.000000,0.000000,null,null,null,null
20251230,20,77,SICI,0.000000,0.000000,null,null,null,null
20251230,20,78,SICI,0.000000,0.000000,null,null,null,null
20251230,20,79,SICI,0.000000,0.000000,null,null,null,null
20251230,20,80,SICI,0.000000,0.000000,null,null,null,null
20251230,21,81,SICI,0.000000,0.000000,null,null,null,null
20251230,21,82,SICI,0.000000,0.000000,null,null,null,null
20251230,21,83,SICI,0.000000,0.000000,null,null,null,null
20251230,21,84,SICI,0.000000,0.000000,null,null,null,null
20251230,22,85,SICI,0.000000,0.000000,null,null,null,null
20251230,22,86,SICI,0.000000,0.000000,null,null,null,null
20251230,22,87,SICI,0.000000,0.000000,null,null,null,null
20251230,22,88,SICI,0.000000,0.000000,null,null,null,null
20251230,23,90,SICI,0.000000,0.000000,null,null,null,null
20251230,8,29,SLOV,0.000000,0.000000,null,null,null,null
20251230,8,30,SLOV,0.000000,0.000000,null,null,null,null
20251230,8,31,SLOV,0.000000,0.000000,null,null,null,null
20251230,8,32,SLOV,0.000000,0.000000,null,null,null,null
20251230,9,33,SLOV,0.000000,0.000000,null,null,null,null
20251230,9,34,SLOV,0.000000,0.000000,null,null,null,null
20251230,9,35,SLOV,0.000000,0.000000,null,null,null,null
20251230,9,36,SLOV,0.000000,0.000000,null,null,null,null
20251230,10,37,SLOV,0.000000,0.000000,null,null,null,null
20251230,10,38,SLOV,0.000000,0.000000,null,null,null,null
20251230,10,39,SLOV,0.000000,0.000000,null,null,null,null
20251230,10,40,SLOV,0.000000,0.000000,null,null,null,null
20251230,11,41,SLOV,0.000000,0.000000,null,null,null,null
20251230,11,42,SLOV,0.000000,0.000000,null,null,null,null
20251230,11,43,SLOV,0.000000,0.000000,null,null,null,null
20251230,11,44,SLOV,0.000000,0.000000,null,null,null,null
20251230,16,63,SLOV,0.000000,0.000000,null,null,null,null
20251230,16,64,SLOV,0.000000,0.000000,null,null,null,null
20251230,17,65,SLOV,0.000000,0.000000,null,null,null,null
20251230,17,66,SLOV,0.000000,0.000000,null,null,null,null
20251230,17,67,SLOV,0.000000,0.000000,null,null,null,null
20251230,17,68,SLOV,0.000000,0.000000,null,null,null,null
20251230,18,69,SLOV,0.000000,0.000000,null,null,null,null
20251230,18,70,SLOV,0.000000,0.000000,null,null,null,null
20251230,18,71,SLOV,0.000000,0.000000,null,null,null,null
20251230,18,72,SLOV,0.000000,0.000000,null,null,null,null
20251230,19,73,SLOV,0.000000,0.000000,null,null,null,null
20251230,19,74,SLOV,0.000000,0.000000,null,null,null,null
20251230,19,75,SLOV,0.000000,0.000000,null,null,null,null
20251230,19,76,SLOV,0.000000,0.000000,null,null,null,null
20251230,20,77,SLOV,0.000000,0.000000,null,null,null,null
20251230,20,78,SLOV,0.000000,0.000000,null,null,null,null
20251230,20,79,SLOV,0.000000,0.000000,null,null,null,null
20251230,20,80,SLOV,0.000000,0.000000,null,null,null,null
20251230,21,81,SLOV,0.000000,0.000000,null,null,null,null
20251230,21,82,SLOV,0.000000,0.000000,null,null,null,null
20251230,21,83,SLOV,0.000000,0.000000,null,null,null,null
20251230,21,84,SLOV,0.000000,0.000000,null,null,null,null
20251230,22,85,SLOV,0.000000,0.000000,null,null,null,null
20251230,22,86,SLOV,0.000000,0.000000,null,null,null,null
20251230,22,87,SLOV,0.000000,0.000000,null,null,null,null
20251230,22,88,SLOV,0.000000,0.000000,null,null,null,null
20251230,23,90,SLOV,0.000000,0.000000,null,null,null,null
20251230,8,29,SUD,86.357000,0.000000,84.160000,85.346933,null,null
20251230,8,30,SUD,115.000000,0.000000,84.160000,85.051304,null,null
20251230,8,31,SUD,115.000000,0.000000,84.160000,85.051304,null,null
20251230,8,32,SUD,115.000000,0.000000,84.160000,85.051304,null,null
20251230,9,33,SUD,115.000000,0.000000,84.240000,85.079130,null,null
20251230,9,34,SUD,115.000000,0.000000,84.240000,85.079130,null,null
20251230,9,35,SUD,115.000000,0.000000,84.240000,85.079130,null,null
20251230,9,36,SUD,115.000000,0.000000,84.240000,85.079130,null,null
20251230,10,37,SUD,115.000000,0.000000,84.550000,85.250000,null,null
20251230,10,38,SUD,115.000000,0.000000,84.550000,85.250000,null,null
20251230,10,39,SUD,115.000000,0.000000,84.550000,85.250000,null,null
20251230,10,40,SUD,115.000000,0.000000,84.550000,85.250000,null,null
20251230,11,41,SUD,115.000000,0.000000,84.850000,85.428260,null,null
20251230,11,42,SUD,115.000000,0.000000,84.850000,85.428260,null,null
20251230,11,43,SUD,0.000000,0.000000,null,null,null,null
20251230,11,44,SUD,0.000000,0.000000,null,null,null,null
20251230,16,63,SUD,0.000000,0.000000,null,null,null,null
20251230,16,64,SUD,31.492000,0.000000,85.810000,85.810000,null,null
20251230,17,65,SUD,115.000000,0.000000,84.720000,85.185217,null,null
20251230,17,66,SUD,115.000000,0.000000,84.720000,85.185217,null,null
20251230,17,67,SUD,115.000000,0.000000,84.720000,85.185217,null,null
20251230,17,68,SUD,115.000000,0.000000,84.720000,85.185217,null,null
20251230,18,69,SUD,115.000000,0.000000,84.510000,85.040434,null,null
20251230,18,70,SUD,115.000000,0.000000,84.510000,85.040434,null,null
20251230,18,71,SUD,115.000000,0.000000,84.510000,85.040434,null,null
20251230,18,72,SUD,115.000000,0.000000,84.510000,85.040434,null,null
20251230,19,73,SUD,115.000000,0.000000,84.450000,85.036956,null,null
20251230,19,74,SUD,115.000000,0.000000,84.450000,85.036956,null,null
20251230,19,75,SUD,115.000000,0.000000,84.450000,85.036956,null,null
20251230,19,76,SUD,115.000000,0.000000,84.450000,85.036956,null,null
20251230,20,77,SUD,115.000000,0.000000,84.400000,85.004347,null,null
20251230,20,78,SUD,115.000000,0.000000,84.400000,85.004347,null,null
20251230,20,79,SUD,115.000000,0.000000,84.400000,85.004347,null,null
20251230,20,80,SUD,115.000000,0.000000,84.400000,85.004347,null,null
20251230,21,81,SUD,46.527000,0.000000,85.830000,85.830000,null,null
20251230,21,82,SUD,50.000000,0.000000,85.830000,85.830000,null,null
20251230,21,83,SUD,50.000000,0.000000,85.830000,85.830000,null,null
20251230,21,84,SUD,50.000000,0.000000,85.830000,85.830000,null,null
20251230,22,85,SUD,50.000000,0.000000,85.910000,85.910000,null,null
20251230,22,86,SUD,51.000000,0.000000,84.520000,85.882745,null,null
20251230,22,87,SUD,37.530000,0.000000,85.910000,85.910000,null,null
20251230,22,88,SUD,0.000000,0.000000,null,null,null,null
20251230,23,90,SUD,0.000000,0.000000,null,null,null,null
20251230,8,29,SVIZ,0.000000,0.000000,null,null,null,null
20251230,8,30,SVIZ,0.000000,0.000000,null,null,null,null
20251230,8,31,SVIZ,0.000000,0.000000,null,null,null,null
20251230,8,32,SVIZ,0.000000,0.000000,null,null,null,null
20251230,9,33,SVIZ,0.000000,0.000000,null,null,null,null
20251230,9,34,SVIZ,0.000000,0.000000,null,null,null,null
20251230,9,35,SVIZ,0.000000,0.000000,null,null,null,null
20251230,9,36,SVIZ,0.000000,0.000000,null,null,null,null
20251230,10,37,SVIZ,0.000000,0.000000,null,null,null,null
20251230,10,38,SVIZ,0.000000,0.000000,null,null,null,null
20251230,10,39,SVIZ,0.000000,0.000000,null,null,null,null
20251230,10,40,SVIZ,0.000000,0.000000,null,null,null,null
20251230,11,41,SVIZ,0.000000,0.000000,null,null,null,null
20251230,11,42,SVIZ,0.000000,0.000000,null,null,null,null
20251230,11,43,SVIZ,0.000000,0.000000,null,null,null,null
20251230,11,44,SVIZ,0.000000,0.000000,null,null,null,null
20251230,16,63,SVIZ,0.000000,0.000000,null,null,null,null
20251230,16,64,SVIZ,0.000000,0.000000,null,null,null,null
20251230,17,65,SVIZ,0.000000,0.000000,null,null,null,null
20251230,17,66,SVIZ,0.000000,0.000000,null,null,null,null
20251230,17,67,SVIZ,0.000000,0.000000,null,null,null,null
20251230,17,68,SVIZ,0.000000,0.000000,null,null,null,null
20251230,18,69,SVIZ,0.000000,0.000000,null,null,null,null
20251230,18,70,SVIZ,0.000000,0.000000,null,null,null,null
20251230,18,71,SVIZ,0.000000,0.000000,null,null,null,null
20251230,18,72,SVIZ,0.000000,0.000000,null,null,null,null
20251230,19,73,SVIZ,0.000000,0.000000,null,null,null,null
20251230,19,74,SVIZ,0.000000,0.000000,null,null,null,null
20251230,19,75,SVIZ,0.000000,0.000000,null,null,null,null
20251230,19,76,SVIZ,0.000000,0.000000,null,null,null,null
20251230,20,77,SVIZ,0.000000,0.000000,null,null,null,null
20251230,20,78,SVIZ,0.000000,0.000000,null,null,null,null
20251230,20,79,SVIZ,0.000000,0.000000,null,null,null,null
20251230,20,80,SVIZ,0.000000,0.000000,null,null,null,null
20251230,21,81,SVIZ,0.000000,0.000000,null,null,null,null
20251230,21,82,SVIZ,0.000000,0.000000,null,null,null,null
20251230,21,83,SVIZ,0.000000,0.000000,null,null,null,null
20251230,21,84,SVIZ,0.000000,0.000000,null,null,null,null
20251230,22,85,SVIZ,0.000000,0.000000,null,null,null,null
20251230,22,86,SVIZ,0.000000,0.000000,null,null,null,null
20251230,22,87,SVIZ,0.000000,0.000000,null,null,null,null
20251230,22,88,SVIZ,0.000000,0.000000,null,null,null,null
20251230,23,90,SVIZ,0.000000,0.000000,null,null,null,null
20251230,8,29,XSVI,0.000000,0.000000,null,null,null,null
20251230,8,30,XSVI,0.000000,0.000000,null,null,null,null
20251230,8,31,XSVI,0.000000,0.000000,null,null,null,null
20251230,8,32,XSVI,0.000000,0.000000,null,null,null,null
20251230,9,33,XSVI,0.000000,0.000000,null,null,null,null
20251230,9,34,XSVI,0.000000,0.000000,null,null,null,null
20251230,9,35,XSVI,0.000000,0.000000,null,null,null,null
20251230,9,36,XSVI,0.000000,0.000000,null,null,null,null
20251230,10,37,XSVI,0.000000,0.000000,null,null,null,null
20251230,10,38,XSVI,0.000000,0.000000,null,null,null,null
20251230,10,39,XSVI,0.000000,0.000000,null,null,null,null
20251230,10,40,XSVI,0.000000,0.000000,null,null,null,null
20251230,11,41,XSVI,0.000000,0.000000,null,null,null,null
20251230,11,42,XSVI,0.000000,0.000000,null,null,null,null
20251230,11,43,XSVI,0.000000,0.000000,null,null,null,null
20251230,11,44,XSVI,0.000000,0.000000,null,null,null,null
20251230,16,63,XSVI,0.000000,0.000000,null,null,null,null
20251230,16,64,XSVI,0.000000,0.000000,null,null,null,null
20251230,17,65,XSVI,0.000000,0.000000,null,null,null,null
20251230,17,66,XSVI,0.000000,0.000000,null,null,null,null
20251230,17,67,XSVI,0.000000,0.000000,null,null,null,null
20251230,17,68,XSVI,0.000000,0.000000,null,null,null,null
20251230,18,69,XSVI,0.000000,0.000000,null,null,null,null
20251230,18,70,XSVI,0.000000,0.000000,null,null,null,null
20251230,18,71,XSVI,0.000000,0.000000,null,null,null,null
20251230,18,72,XSVI,0.000000,0.000000,null,null,null,null
20251230,19,73,XSVI,0.000000,0.000000,null,null,null,null
20251230,19,74,XSVI,0.000000,0.000000,null,null,null,null
20251230,19,75,XSVI,0.000000,0.000000,null,null,null,null
20251230,19,76,XSVI,0.000000,0.000000,null,null,null,null
20251230,20,77,XSVI,0.000000,0.000000,null,null,null,null
20251230,20,78,XSVI,0.000000,0.000000,null,null,null,null
20251230,20,79,XSVI,0.000000,0.000000,null,null,null,null
20251230,20,80,XSVI,0.000000,0.000000,null,null,null,null
20251230,21,81,XSVI,0.000000,0.000000,null,null,null,null
20251230,21,82,XSVI,0.000000,0.000000,null,null,null,null
20251230,21,83,XSVI,0.000000,0.000000,null,null,null,null
20251230,21,84,XSVI,0.000000,0.000000,null,null,null,null
20251230,22,85,XSVI,0.000000,0.000000,null,null,null,null
20251230,22,86,XSVI,0.000000,0.000000,null,null,null,null
20251230,22,87,XSVI,0.000000,0.000000,null,null,null,null
20251230,22,88,XSVI,0.000000,0.000000,null,null,null,null
20251230,23,90,XSVI,0.000000,0.000000,null,null,null,null
