osm_id,name,lon,lat,voltage_kv,operator,substation_type
403252438,,18.05327053999999,40.07168418000414,0.0,,minor_distribution
403252529,,18.053024099999966,40.067338240003366,0.0,,minor_distribution
403252596,,18.078230140000052,40.06982384000397,0.0,,minor_distribution
403252662,,18.05154009999998,40.06745324000343,0.0,,minor_distribution
403252710,,18.05867728000002,40.058688640001506,0.0,,minor_distribution
403252722,,18.080674380000016,40.05557754000054,0.0,,minor_distribution
403252871,,18.063132819999918,40.06691490000328,0.0,,minor_distribution
403252878,,18.060093971428568,40.054022114285935,0.0,,minor_distribution
403252942,,18.044294220000033,40.05601770000062,0.0,,minor_distribution
403253014,,18.046646280000154,40.062837980005455,0.0,,minor_distribution
403261354,,18.065936699999984,40.085644960002185,0.0,,minor_distribution
403261430,,18.066306699999956,40.07681212857222,0.0,,minor_distribution
403261548,,18.07255706000002,40.0981312800012,0.0,,minor_distribution
403261780,,18.047359019999952,40.08342966000131,0.0,,minor_distribution
403265740,,18.26907202,40.139511940000084,0.0,,minor_distribution
403265975,,18.28572742000001,40.14139500000016,0.0,,minor_distribution
403266022,,18.289565139999844,40.12915850000354,0.0,,minor_distribution
403266052,,18.267625140000014,40.142741820000175,0.0,,minor_distribution
403266090,,18.26965969999989,40.13287822000378,0.0,,minor_distribution
403266134,,18.284415260000035,40.143869120000275,0.0,,minor_distribution
403266174,,18.289784139999895,40.13451798000382,0.0,,minor_distribution
403266261,,18.271099079999892,40.13221086000377,0.0,,minor_distribution
403266514,,18.28449945000003,40.14368161666693,0.0,,minor_distribution
403266619,,18.26405295714287,40.14039178571441,0.0,,minor_distribution
403266627,,18.289501400000013,40.142227428571594,0.0,,minor_distribution
403271545,,18.262993200000054,40.108840280001154,0.0,,minor_distribution
403271994,,18.28851560000005,40.11884958000064,0.0,,minor_distribution
403322249,,15.168826800000057,41.86120570000192,0.0,,minor_distribution
403322448,,15.158877120000005,41.9210438600005,0.0,,minor_distribution
403322479,,15.16779262,41.82848256000001,0.0,,minor_distribution
403322485,,15.276947800000016,41.89456014000062,0.0,,minor_distribution
403322487,,15.318914319999973,41.820753800003075,0.0,,minor_distribution
403322522,,15.285731580000055,41.85888114000183,0.0,,minor_distribution
403322714,,15.279201440000056,41.86202482000194,0.0,,minor_distribution
403322762,,15.321866800000056,41.84880322000117,0.0,,minor_distribution
403322865,,15.162540620000007,41.80950638000103,0.0,,minor_distribution
403322894,,15.164186639999986,41.819212260003034,0.0,,minor_distribution
403323099,,15.153987600000027,41.891656980000484,0.0,,minor_distribution
403323137,,15.311864919999987,41.81784346000295,0.0,,minor_distribution
403323199,,15.16977566000001,41.810712920001414,0.0,,minor_distribution
403323398,,15.304460719999986,41.805177040001425,0.0,,minor_distribution
403323429,,15.164080419999985,41.815649420002345,0.0,,minor_distribution
403323435,,15.163276139999999,41.818439280002984,0.0,,minor_distribution
403323527,,15.311259140000022,41.88976598000042,0.0,,minor_distribution
403323711,,15.315692219999992,41.817691780002924,0.0,,minor_distribution
403323873,,15.314230020000005,41.82631823999998,0.0,,minor_distribution
403323917,,15.16882742000006,41.863231480001964,0.0,,minor_distribution
403323952,,15.153773980000008,41.921399480000545,0.0,,minor_distribution
403323955,,15.167440060000004,41.92015482000046,0.0,,minor_distribution
403324114,,15.305261260000028,41.80342918000064,0.0,,minor_distribution
403324154,,15.316371120000053,41.854395920001565,0.0,,minor_distribution
403324325,,15.167248180000035,41.90851950000183,0.0,,minor_distribution
403324340,,15.280425020000056,41.868169580002174,0.0,,minor_distribution
403324394,,15.162109539999989,41.805239540001466,0.0,,minor_distribution
403324396,,15.169568560000064,41.85979606000183,0.0,,minor_distribution
403324421,,15.15690272000001,41.92179072000062,0.0,,minor_distribution
403324470,,15.168066360000045,41.91051726000216,0.0,,minor_distribution
403324496,,15.31767092000005,41.86612852000208,0.0,,minor_distribution
403324698,,15.163605380000016,41.807141680000406,0.0,,minor_distribution
403324729,,15.16361851999999,41.81883138000302,0.0,,minor_distribution
403324763,,15.169265080000056,41.85766792000179,0.0,,minor_distribution
403324810,,15.195272340000017,41.894212620000616,0.0,,minor_distribution
403324812,,15.16749212000001,41.92015180000047,0.0,,minor_distribution
403324857,,15.31089826000001,41.89678844000075,0.0,,minor_distribution
403324962,,15.16008542000001,41.813256460002215,0.0,,minor_distribution
403324971,,15.314153640000004,41.82623921999999,0.0,,minor_distribution
403324973,,15.313806940000058,41.85346158000158,0.0,,minor_distribution
403325008,,15.167933780000046,41.90236132000136,0.0,,minor_distribution
403325100,,15.161498779999999,41.811383220001815,0.0,,minor_distribution
403325113,,15.278912060000057,41.8613478800019,0.0,,minor_distribution
403325190,,15.17859749999997,41.82414388000315,0.0,,minor_distribution
403325294,,15.195227540000015,41.89422232000062,0.0,,minor_distribution
403325513,,15.314740360000053,41.85321708000158,0.0,,minor_distribution
403325857,,15.167279371428577,41.833867614285815,0.0,,minor_distribution
403325935,,15.167312714285723,41.833779742857246,0.0,,minor_distribution
403326070,,15.263183842857162,41.89829142857253,0.0,,minor_distribution
403326463,,15.209162999999974,41.814936822224695,0.0,,minor_distribution
403335946,,18.324873160000074,40.12251690000105,0.0,,minor_distribution
403336110,,18.293481040000028,40.118526840001685,0.0,,minor_distribution
403336224,,18.2936512600001,40.122910520001284,0.0,,minor_distribution
403336374,,18.317451100000042,40.099387020000904,0.0,,minor_distribution
403336531,,18.31699084000004,40.10038138000097,0.0,,minor_distribution
403336694,,18.324672300000028,40.12199140000054,0.0,,minor_distribution
403336812,,18.320575140000056,40.115141800002746,0.0,,minor_distribution
403356845,,18.30501725999983,40.14559648000212,0.0,,minor_distribution
403356890,,18.304124699999825,40.14569512000222,0.0,,minor_distribution
403357049,,18.29372065999986,40.1391767000011,0.0,,minor_distribution
403357125,,18.311813259999973,40.147345220000275,0.0,,minor_distribution
403357312,,18.296375279999992,40.135777920000535,0.0,,minor_distribution
403357677,,18.31557553999985,40.143720840001535,0.0,,minor_distribution
403357721,,18.310257019999955,40.14846888000092,0.0,,minor_distribution
403357884,,18.29479929999987,40.13626702000091,0.0,,minor_distribution
403358029,,18.29512849999992,40.13456621666736,0.0,,minor_distribution
403584610,Beverino,9.782529580000025,44.2069506000002,132.0,e-distribuzione S.p.A.,distribution
403588803,Camerata Picena Terna,13.345215625000026,43.58481742500018,132.0,Terna S.p.A.,distribution
403588804,Camerata Picena,13.345014640000027,43.584575680000185,132.0,Enel Produzione,transmission
403602058,Castelbellino,13.1723445777778,43.50106707777794,132.0,e-distribuzione S.p.A.,distribution
403602059,Edi Iesi,13.286528800000013,43.552674020000154,132.0,Edison,transmission
403602060,Fabriano,12.926755938461561,43.34719887692323,132.0,e-distribuzione S.p.A.,distribution
403602065,Iesi,13.260521527272745,43.52443115454562,132.0,Enel Distribuzione,distribution
