osm_id,name,lon,lat,capacity_mw,carrier,source_raw,operator,power_type
2450934272,,11.415680499999915,44.25972670000066,0.8,wind,wind,Agsm,generator
2450934273,,11.424097299999914,44.24187510000066,0.8,wind,wind,Agsm,generator
2450934274,,11.413443599999914,44.261594100000664,0.8,wind,wind,Agsm,generator
2450934276,,11.423700899999913,44.255181400000666,0.8,wind,wind,Agsm,generator
2450934278,,11.424367699999912,44.254053400000664,0.8,wind,wind,Agsm,generator
2450934282,,11.423009099999913,44.25714450000066,0.8,wind,wind,Agsm,generator
2450934286,,11.414264299999912,44.26051050000066,0.8,wind,wind,Agsm,generator
2450934287,,11.422010599999913,44.240095700000666,0.8,wind,wind,Agsm,generator
2450934288,,11.417203999999913,44.25923110000067,0.8,wind,wind,Agsm,generator
2450934290,,11.427540499999912,44.24928350000067,0.8,wind,wind,Agsm,generator
2450934294,,11.427749699999913,44.247984900000674,0.8,wind,wind,Agsm,generator
2450934299,,11.425990099999911,44.24386560000067,0.8,wind,wind,Agsm,generator
2450934302,,11.42548079999991,44.25227300000067,0.8,wind,wind,Agsm,generator
2450934303,,11.42735269999991,44.25100110000067,0.8,wind,wind,Agsm,generator
2510193330,GR1,10.68198340000001,46.41467100000036,12.0,hydro,hydro,,generator
2517009489,,12.755416599999984,43.66806480000121,13.0,hydro,hydro,,generator
2605055475,,10.599636100000025,43.48343230000001,1.8,wind,wind,Santa Luce S.r.l.,generator
2622122927,Naso di Gatto,8.4139108,44.379610899999975,2.3,wind,wind,Fera s.r.l.,generator
2622122928,Naso di Gatto,8.4112746,44.380836099999975,2.3,wind,wind,Fera s.r.l.,generator
2817526953,,10.606735799999989,43.410770800000016,0.85,wind,wind,,generator
2817526958,,10.605751499999988,43.412017200000015,0.85,wind,wind,,generator
2817526962,,10.605432199999987,43.41337580000001,0.85,wind,wind,,generator
2817526982,,10.599466899999985,43.41504300000001,0.85,wind,wind,,generator
2817526986,,10.597754199999985,43.41557000000002,0.85,wind,wind,,generator
2817526990,,10.596107699999983,43.41610570000002,0.85,wind,wind,,generator
2817530001,,10.594470199999982,43.416608600000025,0.85,wind,wind,,generator
3132411632,Cinque Stelle,8.502098199999958,44.402376200000326,0.8,wind,wind,Fera s.r.l.,generator
3226438613,,8.977861299999981,39.19584500000057,1.5,wind,wind,Athena Investments,generator
3226438614,,8.976267999999981,39.19742160000057,1.5,wind,wind,Athena Investments,generator
3495396889,,10.603547500000001,43.47507729999988,1.8,wind,wind,Santa Luce S.r.l.,generator
3495396890,,10.60434,43.47673459999988,1.8,wind,wind,Santa Luce S.r.l.,generator
3495396891,,10.5950634,43.47729419999988,1.8,wind,wind,Santa Luce S.r.l.,generator
3495396892,,10.602266700000001,43.47799929999988,1.8,wind,wind,Santa Luce S.r.l.,generator
3495398493,,10.600151900000002,43.47891119999988,1.8,wind,wind,Santa Luce S.r.l.,generator
3495398494,,10.599324200000002,43.48097999999988,1.8,wind,wind,Santa Luce S.r.l.,generator
3495398495,,10.595065600000002,43.49313899999988,1.8,wind,wind,Santa Luce S.r.l.,generator
3495398496,,10.594145000000001,43.49498929999988,1.8,wind,wind,Santa Luce S.r.l.,generator
3605906095,Avanza 1,12.757170400000053,46.61235120000029,0.221,hydro,hydro,Soc. Monte Cocco s.r.l.,generator
3630841659,,8.338348700000012,44.305149400000076,2.0,wind,wind,,generator
3630841661,,8.338018600000012,44.30707520000008,2.0,wind,wind,,generator
3630841663,,8.338376000000013,44.30909520000008,2.0,wind,wind,,generator
3630841664,,8.339160400000013,44.31093630000008,2.0,wind,wind,,generator
3630841666,,8.338104700000013,44.313937800000076,2.0,wind,wind,,generator
3751343540,,14.346265099999922,37.69133530000001,0.85,wind,wind,,generator
3751343546,,14.343613399999922,37.691509900000014,0.85,wind,wind,,generator
3751343552,,14.350482599999925,37.692208700000016,0.85,wind,wind,,generator
3751343554,,14.340779099999924,37.692464500000014,0.85,wind,wind,,generator
3751343555,,14.338187299999925,37.692688400000016,0.85,wind,wind,,generator
3751343556,,14.355949099999926,37.692857400000015,0.85,wind,wind,,generator
3751343557,,14.352485699999926,37.69315880000001,0.85,wind,wind,,generator
3751343558,,14.349709099999925,37.69399470000001,0.85,wind,wind,,generator
3751343559,,14.356330099999926,37.69429620000001,0.85,wind,wind,,generator
3751343560,,14.358223499999927,37.69516400000001,0.85,wind,wind,,generator
3751343561,,14.360624799999927,37.69683120000001,0.85,wind,wind,,generator
3751343562,,14.361202099999927,37.69893680000001,0.85,wind,wind,,generator
3751343567,,14.400815599999927,37.706280700000015,0.85,wind,wind,,generator
3828293360,,8.51216919999999,44.33709740000223,0.0012,wind,wind,,generator
3992258928,,15.04355750000002,41.312791000000146,0.6,wind,wind,,generator
4032248158,,15.152258699999967,36.95956580000014,2.2,hydro,hydro,,generator
4035799604,,15.068063999999989,37.13759289999982,4.1,hydro,hydro,,generator
4044969804,,11.531716799999986,42.35697960000046,120.0,CCGT,gas,Enel,generator
4044969806,,11.531933299999986,42.357284100000456,120.0,CCGT,gas,Enel,generator
4044969807,,11.532122099999986,42.35754950000046,120.0,CCGT,gas,Enel,generator
4044969809,,11.532328299999985,42.35783940000046,120.0,CCGT,gas,Enel,generator
4044969811,,11.532530399999985,42.35812360000046,120.0,CCGT,gas,Enel,generator
4044969813,,11.532743699999985,42.35842350000046,120.0,CCGT,gas,Enel,generator
