flowdate,hour,period,market,from,to,transit
20251228,2,6,MGP,NORD,SVIZ,-1807.0000
20251228,2,6,MGP,NORD,SLOV,0.0000
20251228,2,6,MGP,NORD,FRAN,0.0000
20251228,2,6,MGP,NORD,COUP,-2134.0000
20251228,2,6,MGP,NORD,AUST,0.0000
20251228,2,6,MGP,CSUD,SUD,-444.0000
20251228,2,6,MGP,CSUD,SARD,-225.5000
20251228,2,6,MGP,CSUD,MONT,-428.0000
20251228,2,6,MGP,COUP,XFRA,-3204.9840
20251228,2,6,MGP,COUP,XAUS,138.9840
20251228,2,6,MGP,CNOR,NORD,-1795.8000
20251228,2,6,MGP,CNOR,CSUD,1647.0000
20251228,2,6,MGP,CNOR,CORS,0.0000
20251228,2,6,MGP,CALA,SUD,-848.8000
20251228,2,6,MGP,CALA,SICI,1051.9000
20251228,2,6,MGP,BSP,COUP,-932.0000
20251228,2,7,MGP,BSP,COUP,-932.0000
20251228,2,7,MGP,CALA,SICI,1036.2000
20251228,2,7,MGP,CALA,SUD,-831.0000
20251228,2,7,MGP,CNOR,CORS,0.0000
20251228,2,7,MGP,CNOR,CSUD,1532.2500
20251228,2,7,MGP,CNOR,NORD,-1943.6500
20251228,2,7,MGP,COUP,XAUS,165.0000
20251228,2,7,MGP,COUP,XFRA,-3231.0000
20251228,2,7,MGP,CSUD,MONT,-428.0000
20251228,2,7,MGP,CSUD,SARD,-228.9000
20251228,2,7,MGP,CSUD,SUD,-481.4000
20251228,2,7,MGP,NORD,AUST,0.0000
20251228,2,7,MGP,NORD,COUP,-2134.0000
20251228,2,7,MGP,NORD,FRAN,0.0000
20251228,2,7,MGP,NORD,SLOV,0.0000
20251228,2,7,MGP,NORD,SVIZ,-1807.0000
20251228,2,7,MGP,SARD,COAC,30.0000
20251228,2,7,MGP,SARD,CORS,29.0000
20251228,2,7,MGP,SICI,MALT,97.0000
20251228,2,7,MGP,SUD,XGRE,-500.0000
20251228,2,7,MGP,SUD,GREC,0.0000
20251228,2,8,MGP,SUD,GREC,0.0000
20251228,2,8,MGP,SUD,XGRE,-500.0000
20251228,2,8,MGP,SICI,MALT,93.0000
20251228,2,8,MGP,SARD,CORS,29.0000
20251228,2,8,MGP,SARD,COAC,30.0000
20251228,2,8,MGP,NORD,SVIZ,-1807.0000
20251228,2,8,MGP,NORD,SLOV,0.0000
20251228,2,8,MGP,NORD,FRAN,0.0000
20251228,2,8,MGP,NORD,COUP,-2134.0000
20251228,2,8,MGP,NORD,AUST,0.0000
20251228,2,8,MGP,CSUD,SUD,-465.0570
20251228,2,8,MGP,CSUD,SARD,-229.8400
20251228,2,8,MGP,CSUD,MONT,-448.0000
20251228,2,8,MGP,COUP,XFRA,-3231.0000
20251228,2,8,MGP,COUP,XAUS,165.0000
20251228,2,8,MGP,CNOR,NORD,-1902.5000
20251228,2,8,MGP,CNOR,CSUD,1490.3000
20251228,2,8,MGP,CNOR,CORS,0.0000
20251228,2,8,MGP,CALA,SUD,-843.7880
20251228,2,8,MGP,CALA,SICI,1050.3540
20251228,2,8,MGP,BSP,COUP,-932.0000
20251228,3,9,MGP,BSP,COUP,-932.0000
20251228,3,9,MGP,CALA,SICI,999.5000
20251228,3,9,MGP,CALA,SUD,-804.3000
20251228,3,9,MGP,CNOR,CORS,0.0000
20251228,3,9,MGP,CNOR,CSUD,1332.6110
20251228,3,9,MGP,CNOR,NORD,-1543.1110
20251228,3,9,MGP,COUP,XAUS,165.0000
20251228,3,9,MGP,COUP,XFRA,-3231.0000
20251228,3,9,MGP,CSUD,MONT,-546.0000
20251228,3,9,MGP,CSUD,SARD,-243.7000
20251228,3,9,MGP,CSUD,SUD,-341.9890
20251228,3,9,MGP,NORD,AUST,0.0000
20251228,3,9,MGP,NORD,COUP,-2134.0000
20251228,3,9,MGP,NORD,FRAN,0.0000
20251228,3,9,MGP,NORD,SLOV,0.0000
20251228,3,9,MGP,NORD,SVIZ,-1664.0000
20251228,3,9,MGP,SARD,COAC,17.0000
20251228,3,9,MGP,SARD,CORS,29.0000
20251228,3,9,MGP,SICI,MALT,90.0000
20251228,3,9,MGP,SUD,GREC,0.0000
20251228,3,9,MGP,SUD,XGRE,-500.0000
20251228,3,10,MGP,SUD,XGRE,-500.0000
20251228,3,10,MGP,SUD,GREC,0.0000
20251228,3,10,MGP,SICI,MALT,88.0000
20251228,3,10,MGP,SARD,CORS,29.0000
20251228,3,10,MGP,SARD,COAC,17.0000
20251228,3,10,MGP,NORD,SVIZ,-1664.0000
20251228,3,10,MGP,NORD,SLOV,0.0000
20251228,3,10,MGP,NORD,FRAN,0.0000
20251228,3,10,MGP,NORD,COUP,-2134.0000
20251228,3,10,MGP,NORD,AUST,0.0000
20251228,3,10,MGP,CSUD,SUD,-379.8890
20251228,3,10,MGP,CSUD,SARD,-246.5000
20251228,3,10,MGP,CSUD,MONT,-546.0000
20251228,3,10,MGP,COUP,XFRA,-3231.0000
20251228,3,10,MGP,COUP,XAUS,165.0000
20251228,3,10,MGP,CNOR,NORD,-1618.5110
20251228,3,10,MGP,CNOR,CSUD,1291.4110
20251228,3,10,MGP,CNOR,CORS,0.0000
20251228,3,10,MGP,CALA,SUD,-775.1000
20251228,3,10,MGP,CALA,SICI,978.7000
20251228,3,10,MGP,BSP,COUP,-932.0000
20251228,3,11,MGP,BSP,COUP,-932.0000
20251228,3,11,MGP,CALA,SICI,995.7000
20251228,3,11,MGP,CALA,SUD,-803.2000
20251228,3,11,MGP,CNOR,CORS,0.0000
20251228,3,11,MGP,CNOR,CSUD,1342.6110
20251228,3,11,MGP,CNOR,NORD,-1725.4110
20251228,3,11,MGP,COUP,XAUS,165.0000
20251228,3,11,MGP,COUP,XFRA,-3231.0000
20251228,3,11,MGP,CSUD,MONT,-546.0000
20251228,3,11,MGP,CSUD,SARD,-243.7000
20251228,3,11,MGP,CSUD,SUD,-339.9890
20251228,3,11,MGP,NORD,AUST,0.0000
20251228,3,11,MGP,NORD,COUP,-2134.0000
20251228,3,11,MGP,NORD,FRAN,0.0000
20251228,3,11,MGP,NORD,SLOV,0.0000
20251228,3,11,MGP,NORD,SVIZ,-1664.0000
20251228,3,11,MGP,SARD,COAC,17.0000
20251228,3,11,MGP,SARD,CORS,29.0000
20251228,3,11,MGP,SICI,MALT,86.0000
20251228,3,11,MGP,SUD,GREC,0.0000
20251228,3,11,MGP,SUD,XGRE,-500.0000
20251228,3,12,MGP,SUD,XGRE,-500.0000
20251228,3,12,MGP,SUD,GREC,0.0000
20251228,3,12,MGP,SICI,MALT,86.0000
20251228,3,12,MGP,SARD,CORS,29.0000
20251228,3,12,MGP,SARD,COAC,17.0000
20251228,3,12,MGP,NORD,SVIZ,-1664.0000
20251228,3,12,MGP,NORD,SLOV,0.0000
20251228,3,12,MGP,NORD,FRAN,0.0000
20251228,3,12,MGP,NORD,COUP,-2134.0000
20251228,3,12,MGP,NORD,AUST,0.0000
20251228,3,12,MGP,CSUD,SUD,-422.9890
20251228,3,12,MGP,CSUD,SARD,-245.1000
20251228,3,12,MGP,CSUD,MONT,-546.0000
20251228,3,12,MGP,COUP,XFRA,-3231.0000
20251228,3,12,MGP,COUP,XAUS,165.0000
20251228,3,12,MGP,CNOR,NORD,-1583.2110
20251228,3,12,MGP,CNOR,CSUD,1206.1110
20251228,3,12,MGP,CNOR,CORS,0.0000
20251228,3,12,MGP,CALA,SUD,-776.7000
20251228,3,12,MGP,CALA,SICI,981.5000
20251228,3,12,MGP,BSP,COUP,-932.0000
20251228,4,13,MGP,BSP,COUP,-958.0000
20251228,4,13,MGP,CALA,SICI,976.8000
20251228,4,13,MGP,CALA,SUD,-771.5000
20251228,4,13,MGP,CNOR,CORS,0.0000
20251228,4,13,MGP,CNOR,CSUD,1215.5000
20251228,4,13,MGP,CNOR,NORD,-1564.7000
20251228,4,13,MGP,COUP,XAUS,165.0000
20251228,4,13,MGP,COUP,XFRA,-3256.0000
20251228,4,13,MGP,CSUD,MONT,-596.0000
20251228,4,13,MGP,CSUD,SARD,-199.8000
20251228,4,13,MGP,CSUD,SUD,-386.2000
20251228,4,13,MGP,NORD,AUST,0.0000
20251228,4,13,MGP,NORD,COUP,-2133.0000
20251228,4,13,MGP,NORD,FRAN,0.0000
20251228,4,13,MGP,NORD,SLOV,0.0000
20251228,4,13,MGP,NORD,SVIZ,-1752.0000
20251228,4,13,MGP,SARD,COAC,33.0000
20251228,4,13,MGP,SARD,CORS,29.0000
20251228,4,13,MGP,SICI,MALT,83.0000
20251228,4,13,MGP,SUD,XGRE,-500.0000
20251228,4,13,MGP,SUD,GREC,0.0000
20251228,4,14,MGP,SUD,GREC,0.0000
20251228,4,14,MGP,SUD,XGRE,-500.0000
20251228,4,14,MGP,SICI,MALT,83.0000
20251228,4,14,MGP,SARD,CORS,29.0000
20251228,4,14,MGP,SARD,COAC,33.0000
20251228,4,14,MGP,NORD,SVIZ,-1752.0000
20251228,4,14,MGP,NORD,SLOV,0.0000
20251228,4,14,MGP,NORD,FRAN,0.0000
20251228,4,14,MGP,NORD,COUP,-2133.0000
20251228,4,14,MGP,NORD,AUST,0.0000
20251228,4,14,MGP,CSUD,SUD,-390.5000
20251228,4,14,MGP,CSUD,SARD,-199.6000
20251228,4,14,MGP,CSUD,MONT,-596.0000
20251228,4,14,MGP,COUP,XFRA,-3256.0000
20251228,4,14,MGP,COUP,XAUS,165.0000
20251228,4,14,MGP,CNOR,NORD,-1665.2000
20251228,4,14,MGP,CNOR,CSUD,1166.0000
20251228,4,14,MGP,CNOR,CORS,0.0000
20251228,4,14,MGP,CALA,SUD,-759.5000
20251228,4,14,MGP,CALA,SICI,970.7000
20251228,4,14,MGP,BSP,COUP,-958.0000
20251228,4,15,MGP,BSP,COUP,-958.0000
20251228,4,15,MGP,CALA,SICI,978.2000
20251228,4,15,MGP,CALA,SUD,-773.1000
20251228,4,15,MGP,CNOR,CORS,0.0000
20251228,4,15,MGP,CNOR,CSUD,1111.3000
20251228,4,15,MGP,CNOR,NORD,-1629.6000
20251228,4,15,MGP,COUP,XAUS,165.0000
20251228,4,15,MGP,COUP,XFRA,-3256.0000
20251228,4,15,MGP,CSUD,MONT,-596.0000
20251228,4,15,MGP,CSUD,SARD,-196.7000
20251228,4,15,MGP,CSUD,SUD,-421.9000
20251228,4,15,MGP,NORD,AUST,0.0000
20251228,4,15,MGP,NORD,COUP,-2133.0000
20251228,4,15,MGP,NORD,FRAN,0.0000
20251228,4,15,MGP,NORD,SLOV,0.0000
20251228,4,15,MGP,NORD,SVIZ,-1752.0000
20251228,4,15,MGP,SARD,COAC,33.0000
20251228,4,15,MGP,SARD,CORS,29.0000
20251228,4,15,MGP,SICI,MALT,81.0000
20251228,4,15,MGP,SUD,XGRE,-500.0000
20251228,4,15,MGP,SUD,GREC,0.0000
20251228,4,16,MGP,SUD,GREC,0.0000
20251228,4,16,MGP,SUD,XGRE,-500.0000
20251228,4,16,MGP,SICI,MALT,81.0000
20251228,4,16,MGP,SARD,CORS,29.0000
20251228,4,16,MGP,SARD,COAC,33.0000
20251228,4,16,MGP,NORD,SVIZ,-1752.0000
20251228,4,16,MGP,NORD,SLOV,0.0000
20251228,4,16,MGP,NORD,FRAN,0.0000
20251228,4,16,MGP,NORD,COUP,-2133.0000
20251228,4,16,MGP,NORD,AUST,0.0000
20251228,4,16,MGP,CSUD,SUD,-448.6000
20251228,4,16,MGP,CSUD,SARD,-230.6000
20251228,4,16,MGP,CSUD,MONT,-596.0000
20251228,4,16,MGP,COUP,XFRA,-3256.0000
20251228,4,16,MGP,COUP,XAUS,165.0000
20251228,4,16,MGP,CNOR,NORD,-1523.3000
20251228,4,16,MGP,CNOR,CSUD,1022.8000
20251228,4,16,MGP,CNOR,CORS,0.0000
20251228,4,16,MGP,CALA,SUD,-758.4000
20251228,4,16,MGP,CALA,SICI,975.0000
20251228,4,16,MGP,BSP,COUP,-958.0000
20251228,5,17,MGP,BSP,COUP,-958.0000
20251228,5,17,MGP,CALA,SICI,967.1000
20251228,5,17,MGP,CALA,SUD,-746.0000
20251228,5,17,MGP,CNOR,CORS,0.0000
20251228,5,17,MGP,CNOR,CSUD,1030.5000
20251228,5,17,MGP,CNOR,NORD,-1529.4000
20251228,5,17,MGP,COUP,XAUS,165.0000
20251228,5,17,MGP,COUP,XFRA,-3256.0000
20251228,5,17,MGP,CSUD,MONT,-600.0000
20251228,5,17,MGP,CSUD,SARD,-231.6000
20251228,5,17,MGP,CSUD,SUD,-404.6000
20251228,5,17,MGP,NORD,AUST,0.0000
20251228,5,17,MGP,NORD,COUP,-2133.0000
20251228,5,17,MGP,NORD,FRAN,0.0000
20251228,5,17,MGP,NORD,SLOV,0.0000
20251228,5,17,MGP,NORD,SVIZ,-1722.0000
20251228,5,17,MGP,SARD,COAC,30.0000
20251228,5,17,MGP,SARD,CORS,29.0000
20251228,5,17,MGP,SICI,MALT,80.0000
20251228,5,17,MGP,SUD,GREC,0.0000
20251228,5,17,MGP,SUD,XGRE,-500.0000
20251228,5,18,MGP,SUD,XGRE,-500.0000
20251228,5,18,MGP,SUD,GREC,0.0000
20251228,5,18,MGP,SICI,MALT,82.0000
20251228,5,18,MGP,SARD,CORS,29.0000
20251228,5,18,MGP,SARD,COAC,30.0000
20251228,5,18,MGP,NORD,SVIZ,-1722.0000
20251228,5,18,MGP,NORD,SLOV,0.0000
20251228,5,18,MGP,NORD,FRAN,0.0000
20251228,5,18,MGP,NORD,COUP,-2133.0000
20251228,5,18,MGP,NORD,AUST,0.0000
20251228,5,18,MGP,CSUD,SUD,-415.2000
20251228,5,18,MGP,CSUD,SARD,-229.4000
20251228,5,18,MGP,CSUD,MONT,-600.0000
20251228,5,18,MGP,COUP,XFRA,-3256.0000
20251228,5,18,MGP,COUP,XAUS,165.0000
20251228,5,18,MGP,CNOR,NORD,-1476.6000
20251228,5,18,MGP,CNOR,CSUD,996.1000
20251228,5,18,MGP,CNOR,CORS,0.0000
20251228,5,18,MGP,CALA,SUD,-744.8000
20251228,5,18,MGP,CALA,SICI,967.4000
20251228,5,18,MGP,BSP,COUP,-958.0000
20251228,5,19,MGP,BSP,COUP,-958.0000
20251228,5,19,MGP,CALA,SICI,977.9000
20251228,5,19,MGP,CALA,SUD,-758.8000
20251228,5,19,MGP,CNOR,CORS,0.0000
20251228,5,19,MGP,CNOR,CSUD,1024.7000
20251228,5,19,MGP,CNOR,NORD,-1541.5000
20251228,5,19,MGP,COUP,XAUS,165.0000
20251228,5,19,MGP,COUP,XFRA,-3256.0000
20251228,5,19,MGP,CSUD,MONT,-600.0000
20251228,5,19,MGP,CSUD,SARD,-224.3000
20251228,5,19,MGP,CSUD,SUD,-428.5000
20251228,5,19,MGP,NORD,AUST,0.0000
20251228,5,19,MGP,NORD,COUP,-2133.0000
20251228,5,19,MGP,NORD,FRAN,0.0000
20251228,5,19,MGP,NORD,SLOV,0.0000
20251228,5,19,MGP,NORD,SVIZ,-1722.0000
20251228,5,19,MGP,SARD,COAC,30.0000
20251228,5,19,MGP,SARD,CORS,29.0000
20251228,5,19,MGP,SICI,MALT,82.0000
20251228,5,19,MGP,SUD,GREC,0.0000
20251228,5,19,MGP,SUD,XGRE,-500.0000
20251228,5,20,MGP,SUD,XGRE,-500.0000
20251228,5,20,MGP,SUD,GREC,0.0000
20251228,5,20,MGP,SICI,MALT,84.0000
20251228,5,20,MGP,SARD,CORS,29.0000
20251228,5,20,MGP,SARD,COAC,30.0000
20251228,5,20,MGP,NORD,SVIZ,-1722.0000
20251228,5,20,MGP,NORD,SLOV,0.0000
20251228,5,20,MGP,NORD,FRAN,0.0000
20251228,5,20,MGP,NORD,COUP,-2133.0000
20251228,5,20,MGP,NORD,AUST,0.0000
20251228,5,20,MGP,CSUD,SUD,-386.2000
20251228,5,20,MGP,CSUD,SARD,-219.5000
20251228,5,20,MGP,CSUD,MONT,-600.0000
20251228,5,20,MGP,COUP,XFRA,-3256.0000
20251228,5,20,MGP,COUP,XAUS,165.0000
20251228,5,20,MGP,CNOR,NORD,-1490.4000
20251228,5,20,MGP,CNOR,CSUD,1076.3000
20251228,5,20,MGP,CNOR,CORS,0.0000
20251228,5,20,MGP,CALA,SUD,-758.4000
20251228,5,20,MGP,CALA,SICI,974.7000
20251228,5,20,MGP,BSP,COUP,-958.0000
20251228,6,21,MGP,BSP,COUP,-958.0000
20251228,6,21,MGP,CALA,SICI,987.1000
20251228,6,21,MGP,CALA,SUD,-773.4000
20251228,6,21,MGP,CNOR,CORS,0.0000
20251228,6,21,MGP,CNOR,CSUD,1005.8000
20251228,6,21,MGP,CNOR,NORD,-1370.8000
20251228,6,21,MGP,COUP,XAUS,165.0000
20251228,6,21,MGP,COUP,XFRA,-3256.0000
20251228,6,21,MGP,CSUD,MONT,-600.0000
20251228,6,21,MGP,CSUD,SARD,-221.1000
20251228,6,21,MGP,CSUD,SUD,-472.6000
20251228,6,21,MGP,NORD,AUST,0.0000
20251228,6,21,MGP,NORD,COUP,-2133.0000
20251228,6,21,MGP,NORD,FRAN,0.0000
20251228,6,21,MGP,NORD,SLOV,0.0000
20251228,6,21,MGP,NORD,SVIZ,-1776.0000
20251228,6,21,MGP,SARD,COAC,26.0000
20251228,6,21,MGP,SARD,CORS,29.0000
20251228,6,21,MGP,SICI,MALT,86.0000
20251228,6,21,MGP,SUD,XGRE,-500.0000
20251228,6,21,MGP,SUD,GREC,0.0000
20251228,6,22,MGP,SUD,GREC,0.0000
20251228,6,22,MGP,SUD,XGRE,-500.0000
20251228,6,22,MGP,SICI,MALT,90.0000
20251228,6,22,MGP,SARD,CORS,29.0000
20251228,6,22,MGP,SARD,COAC,26.0000
20251228,6,22,MGP,NORD,SVIZ,-1777.0000
20251228,6,22,MGP,NORD,SLOV,0.0000
20251228,6,22,MGP,NORD,FRAN,0.0000
20251228,6,22,MGP,NORD,COUP,-2133.0000
20251228,6,22,MGP,NORD,AUST,0.0000
20251228,6,22,MGP,CSUD,SUD,-523.5000
20251228,6,22,MGP,CSUD,SARD,-221.1000
20251228,6,22,MGP,CSUD,MONT,-600.0000
20251228,6,22,MGP,COUP,XFRA,-3256.0000
20251228,6,22,MGP,COUP,XAUS,165.0000
20251228,6,22,MGP,CNOR,NORD,-1273.9000
20251228,6,22,MGP,CNOR,CSUD,886.9000
20251228,6,22,MGP,CNOR,CORS,0.0000
20251228,6,22,MGP,CALA,SUD,-742.5000
20251228,6,22,MGP,CALA,SICI,961.3000
20251228,6,22,MGP,BSP,COUP,-958.0000
20251228,6,23,MGP,BSP,COUP,-958.0000
20251228,6,23,MGP,CALA,SICI,923.7100
20251228,6,23,MGP,CALA,SUD,-699.4380
20251228,6,23,MGP,CNOR,CORS,0.0000
20251228,6,23,MGP,CNOR,CSUD,818.3000
20251228,6,23,MGP,CNOR,NORD,-1148.6000
20251228,6,23,MGP,COUP,XAUS,165.0000
20251228,6,23,MGP,COUP,XFRA,-3256.0000
20251228,6,23,MGP,CSUD,MONT,-600.0000
20251228,6,23,MGP,CSUD,SARD,-216.1890
20251228,6,23,MGP,CSUD,SUD,-574.7530
20251228,6,23,MGP,NORD,AUST,0.0000
20251228,6,23,MGP,NORD,COUP,-2133.0000
20251228,6,23,MGP,NORD,FRAN,0.0000
20251228,6,23,MGP,NORD,SLOV,0.0000
20251228,6,23,MGP,NORD,SVIZ,-1777.0000
20251228,6,23,MGP,SARD,COAC,26.0000
20251228,6,23,MGP,SARD,CORS,29.0000
20251228,6,23,MGP,SICI,MALT,92.0000
20251228,6,23,MGP,SUD,XGRE,-500.0000
20251228,6,23,MGP,SUD,GREC,0.0000
20251228,6,24,MGP,SUD,GREC,0.0000
20251228,6,24,MGP,SUD,XGRE,-500.0000
20251228,6,24,MGP,SICI,MALT,97.0000
20251228,6,24,MGP,SARD,CORS,29.0000
20251228,6,24,MGP,SARD,COAC,26.0000
20251228,6,24,MGP,NORD,SVIZ,-1776.0000
20251228,6,24,MGP,NORD,SLOV,0.0000
20251228,6,24,MGP,NORD,FRAN,0.0000
20251228,6,24,MGP,NORD,COUP,-2133.0000
20251228,6,24,MGP,NORD,AUST,0.0000
20251228,6,24,MGP,CSUD,SUD,-959.6000
20251228,6,24,MGP,CSUD,SARD,-208.0000
20251228,6,24,MGP,CSUD,MONT,-600.0000
20251228,6,24,MGP,COUP,XFRA,-3256.0000
20251228,6,24,MGP,COUP,XAUS,165.0000
20251228,6,24,MGP,CNOR,NORD,-992.5000
20251228,6,24,MGP,CNOR,CSUD,471.8000
20251228,6,24,MGP,CNOR,CORS,0.0000
20251228,6,24,MGP,CALA,SUD,-316.6000
20251228,6,24,MGP,CALA,SICI,943.8000
20251228,6,24,MGP,BSP,COUP,-958.0000
20251228,7,25,MGP,BSP,COUP,-958.0000
20251228,7,25,MGP,CALA,SICI,903.0000
20251228,7,25,MGP,CALA,SUD,-280.6000
20251228,7,25,MGP,CNOR,CORS,0.0000
20251228,7,25,MGP,CNOR,CSUD,699.7000
20251228,7,25,MGP,CNOR,NORD,-1096.3000
20251228,7,25,MGP,COUP,XAUS,165.0000
20251228,7,25,MGP,COUP,XFRA,-3150.0000
20251228,7,25,MGP,CSUD,MONT,-600.0000
20251228,7,25,MGP,CSUD,SARD,-232.6000
20251228,7,25,MGP,CSUD,SUD,-769.5000
20251228,7,25,MGP,NORD,AUST,0.0000
20251228,7,25,MGP,NORD,COUP,-2027.0000
20251228,7,25,MGP,NORD,FRAN,0.0000
20251228,7,25,MGP,NORD,SLOV,0.0000
20251228,7,25,MGP,NORD,SVIZ,-1742.0000
20251228,7,25,MGP,SARD,COAC,23.0000
20251228,7,25,MGP,SARD,CORS,29.0000
20251228,7,25,MGP,SICI,MALT,30.9000
20251228,7,25,MGP,SUD,GREC,0.0000
20251228,7,25,MGP,SUD,XGRE,-500.0000
20251228,7,26,MGP,SUD,XGRE,-500.0000
20251228,7,26,MGP,SUD,GREC,0.0000
20251228,7,26,MGP,SICI,MALT,0.0000
20251228,7,26,MGP,SARD,CORS,29.0000
