flowdate,hour,period,zone,servicetype,volumessoldrevoked,volumessoldnotrevoked,volumespurchasedrevoked,volumespurchasednotrevoked,minimumpurchasingprice,averagepurchasingprice,maximumsellingprice,averagesellingprice
20251230,3,9,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,3,9,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,3,9,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,3,10,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,3,10,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,3,10,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,3,11,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,3,11,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,3,11,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,3,12,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,3,12,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,3,12,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,4,13,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,4,13,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,4,13,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,4,14,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,4,14,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,4,14,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,4,15,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,4,15,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,4,15,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,4,16,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,4,16,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,4,16,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,5,17,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,5,17,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,5,17,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,5,18,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,5,18,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,5,18,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,5,19,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,5,19,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,5,19,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,5,20,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,5,20,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,5,20,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,6,21,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,6,21,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,6,21,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,6,22,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,6,22,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,6,22,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,6,23,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,6,23,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,6,23,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,6,24,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,6,24,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,6,24,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,7,25,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,7,25,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,7,25,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,7,26,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,7,26,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,7,26,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,7,27,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,7,27,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,7,27,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,7,28,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,7,28,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,7,28,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,8,29,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,8,29,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,8,29,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,8,30,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,8,30,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,8,30,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,8,31,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,8,31,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,8,31,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,8,32,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,8,32,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,8,32,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,9,33,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,9,33,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,9,33,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,9,34,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,9,34,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,9,34,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,9,35,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,9,35,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,9,35,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,9,36,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,9,36,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,9,36,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,10,37,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,10,37,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,10,37,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,10,38,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,10,38,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,10,38,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,10,39,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,10,39,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,10,39,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,10,40,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,10,40,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,10,40,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,11,41,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,11,41,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,11,41,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,11,42,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,11,42,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,11,42,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,11,43,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,11,43,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,11,43,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,11,44,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,11,44,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,11,44,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,12,45,CALA,AS,0.0000,0.0000,0.0000,12.3010,85.1300,85.1300,0.0000,0.0000
20251230,12,45,CALA,TT,0.0000,0.0000,0.0000,12.3010,null,null,null,null
20251230,12,45,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,12,46,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,12,46,CALA,TT,0.0000,0.0000,0.0000,12.4750,null,null,null,null
20251230,12,46,CALA,AS,0.0000,0.0000,0.0000,12.4750,85.1300,85.1300,0.0000,0.0000
20251230,12,47,CALA,AS,0.0000,0.0000,0.0000,12.4750,85.1300,85.1300,0.0000,0.0000
20251230,12,47,CALA,TT,0.0000,0.0000,0.0000,12.4750,null,null,null,null
20251230,12,47,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,12,48,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,12,48,CALA,TT,0.0000,0.0000,0.0000,12.4750,null,null,null,null
20251230,12,48,CALA,AS,0.0000,0.0000,0.0000,12.4750,85.1300,85.1300,0.0000,0.0000
20251230,13,49,CALA,AS,0.0000,0.0000,0.0000,12.4750,85.1300,85.1300,0.0000,0.0000
20251230,13,49,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,13,49,CALA,TT,0.0000,0.0000,0.0000,12.4750,null,null,null,null
20251230,13,50,CALA,TT,0.0000,0.0000,0.0000,12.4750,null,null,null,null
20251230,13,50,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,13,50,CALA,AS,0.0000,0.0000,0.0000,12.4750,85.1300,85.1300,0.0000,0.0000
20251230,13,51,CALA,AS,0.0000,0.0000,0.0000,12.4750,85.1300,85.1300,0.0000,0.0000
20251230,13,51,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,13,51,CALA,TT,0.0000,0.0000,0.0000,12.4750,null,null,null,null
20251230,13,52,CALA,TT,0.0000,0.0000,0.0000,12.4750,null,null,null,null
20251230,13,52,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,13,52,CALA,AS,0.0000,0.0000,0.0000,12.4750,85.1300,85.1300,0.0000,0.0000
20251230,14,53,CALA,AS,0.0000,0.0000,0.0000,12.4750,85.1300,85.1300,0.0000,0.0000
20251230,14,53,CALA,TT,0.0000,0.0000,0.0000,12.4750,null,null,null,null
20251230,14,53,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,14,54,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,14,54,CALA,TT,0.0000,0.0000,0.0000,2.0250,null,null,null,null
20251230,14,54,CALA,AS,0.0000,0.0000,0.0000,2.0250,85.1300,85.1300,0.0000,0.0000
20251230,14,55,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,14,55,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,14,55,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,14,56,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,14,56,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,14,56,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,15,57,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,15,57,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,15,57,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,15,58,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,15,58,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,15,58,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,15,59,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,15,59,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,15,59,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,15,60,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,15,60,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,15,60,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,16,61,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,16,61,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,16,61,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,16,62,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,16,62,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,16,62,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,16,63,CALA,AS,0.0000,2.2030,0.0000,0.0000,0.0000,0.0000,238.0000,228.3170
20251230,16,63,CALA,TT,0.0000,2.2030,0.0000,0.0000,null,null,null,null
20251230,16,63,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,16,64,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,16,64,CALA,TT,0.0000,1.5250,0.0000,0.0000,null,null,null,null
20251230,16,64,CALA,AS,0.0000,1.5250,0.0000,0.0000,0.0000,0.0000,238.0000,238.0000
20251230,17,65,CALA,AS,0.0000,1.5250,0.0000,0.0000,0.0000,0.0000,238.0000,238.0000
20251230,17,65,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,17,65,CALA,TT,0.0000,1.5250,0.0000,0.0000,null,null,null,null
20251230,17,66,CALA,TT,0.0000,1.5250,0.0000,0.0000,null,null,null,null
20251230,17,66,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,17,66,CALA,AS,0.0000,1.5250,0.0000,0.0000,0.0000,0.0000,238.0000,238.0000
20251230,17,67,CALA,AS,0.0000,0.5590,0.0000,0.0000,0.0000,0.0000,238.0000,238.0000
20251230,17,67,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,17,67,CALA,TT,0.0000,0.5590,0.0000,0.0000,null,null,null,null
20251230,17,68,CALA,TT,0.0000,1.3350,0.0000,0.0000,null,null,null,null
20251230,17,68,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,17,68,CALA,AS,0.0000,1.3350,0.0000,0.0000,0.0000,0.0000,220.8800,220.8800
20251230,18,69,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,18,69,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,18,69,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,18,70,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,18,70,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,18,70,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,18,71,CALA,AS,0.0000,1.3350,0.0000,0.0000,0.0000,0.0000,220.8800,220.8800
20251230,18,71,CALA,TT,0.0000,1.3350,0.0000,0.0000,null,null,null,null
20251230,18,71,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,18,72,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,18,72,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,18,72,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,19,73,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,19,73,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,19,73,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,19,74,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,19,74,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,19,74,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,19,75,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,19,75,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,19,75,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,19,76,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,19,76,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,19,76,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,20,77,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,20,77,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,20,77,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,20,78,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,20,78,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,20,78,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,20,79,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,20,79,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,20,79,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,20,80,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,20,80,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,20,80,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,21,81,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,21,81,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,21,81,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,21,82,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,21,82,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,21,82,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,21,83,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,21,83,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,21,83,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,21,84,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,21,84,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,21,84,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,22,85,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,22,85,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,22,85,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,22,86,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,22,86,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,22,86,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,22,87,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,22,87,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,22,87,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,22,88,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,22,88,CALA,TT,0.0000,0.0750,0.0000,0.0000,null,null,null,null
20251230,22,88,CALA,AS,0.0000,0.0750,0.0000,0.0000,0.0000,0.0000,220.8800,220.8800
20251230,23,89,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,23,89,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,23,89,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,23,90,CALA,TT,0.0000,0.0000,0.0000,0.0000,null,null,null,null
20251230,23,90,CALA,RS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20251230,23,90,CALA,AS,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
