flowdate,hour,market,zone,price,period
20251220,11,MGP,BSP,113.150000,44
20251220,12,MGP,BSP,116.465990,45
20251220,12,MGP,BSP,113.730000,46
20251220,12,MGP,BSP,114.445070,47
20251220,12,MGP,BSP,113.150000,48
20251220,13,MGP,BSP,112.330000,49
20251220,13,MGP,BSP,111.234430,50
20251220,13,MGP,BSP,107.440000,51
20251220,13,MGP,BSP,107.440000,52
20251220,14,MGP,BSP,110.760000,53
20251220,14,MGP,BSP,107.440000,54
20251220,14,MGP,BSP,107.440000,55
20251220,14,MGP,BSP,107.440000,56
20251220,15,MGP,BSP,113.150000,57
20251220,15,MGP,BSP,113.150000,58
20251220,15,MGP,BSP,116.320000,59
20251220,15,MGP,BSP,117.380000,60
20251220,16,MGP,BSP,114.000000,61
20251220,16,MGP,BSP,119.990000,62
20251220,16,MGP,BSP,124.490000,63
20251220,16,MGP,BSP,125.200000,64
20251220,17,MGP,BSP,117.300000,65
20251220,17,MGP,BSP,123.100000,66
20251220,17,MGP,BSP,124.860000,67
20251220,17,MGP,BSP,124.860000,68
20251220,18,MGP,BSP,120.500000,69
20251220,18,MGP,BSP,124.860000,70
20251220,18,MGP,BSP,124.860000,71
20251220,18,MGP,BSP,124.860000,72
20251220,19,MGP,BSP,118.140000,73
20251220,19,MGP,BSP,119.500000,74
20251220,19,MGP,BSP,118.508970,75
20251220,19,MGP,BSP,121.051030,76
20251220,20,MGP,BSP,120.500000,77
20251220,20,MGP,BSP,119.500000,78
20251220,20,MGP,BSP,117.300000,79
20251220,20,MGP,BSP,117.300000,80
20251220,21,MGP,BSP,119.586710,81
20251220,21,MGP,BSP,117.300000,82
20251220,21,MGP,BSP,116.143290,83
20251220,21,MGP,BSP,106.970000,84
20251220,22,MGP,BSP,124.860000,85
20251220,22,MGP,BSP,113.010000,86
20251220,22,MGP,BSP,109.780000,87
20251220,22,MGP,BSP,106.350000,88
20251220,23,MGP,BSP,115.640000,89
20251220,23,MGP,BSP,107.440000,90
20251220,23,MGP,BSP,107.350000,91
20251220,23,MGP,BSP,101.200000,92
20251220,24,MGP,BSP,108.589480,93
20251220,24,MGP,BSP,105.060520,94
20251220,24,MGP,BSP,102.510000,95
20251220,24,MGP,BSP,102.360000,96
20251220,1,MGP,CALA,107.350000,1
20251220,1,MGP,CALA,106.350000,2
20251220,1,MGP,CALA,104.610000,3
20251220,1,MGP,CALA,102.360000,4
20251220,2,MGP,CALA,106.350000,5
20251220,2,MGP,CALA,104.680000,6
20251220,2,MGP,CALA,104.410000,7
20251220,2,MGP,CALA,101.710000,8
20251220,3,MGP,CALA,104.410000,9
20251220,3,MGP,CALA,102.360000,10
20251220,3,MGP,CALA,103.690000,11
20251220,3,MGP,CALA,103.500000,12
20251220,4,MGP,CALA,103.940000,13
20251220,4,MGP,CALA,102.460000,14
20251220,4,MGP,CALA,101.500000,15
20251220,4,MGP,CALA,101.500000,16
20251220,5,MGP,CALA,101.500000,17
20251220,5,MGP,CALA,101.500000,18
20251220,5,MGP,CALA,100.340000,19
20251220,5,MGP,CALA,101.500000,20
20251220,6,MGP,CALA,103.000000,21
20251220,6,MGP,CALA,102.360000,22
20251220,6,MGP,CALA,97.410000,23
20251220,6,MGP,CALA,102.070000,24
20251220,7,MGP,CALA,94.691930,25
20251220,7,MGP,CALA,97.000000,26
20251220,7,MGP,CALA,105.050000,27
20251220,7,MGP,CALA,108.350000,28
20251220,8,MGP,CALA,103.000000,29
20251220,8,MGP,CALA,106.970000,30
20251220,8,MGP,CALA,109.000000,31
20251220,8,MGP,CALA,113.150000,32
20251220,9,MGP,CALA,111.449720,33
20251220,9,MGP,CALA,113.517900,34
20251220,9,MGP,CALA,118.966140,35
20251220,9,MGP,CALA,121.666240,36
20251220,10,MGP,CALA,117.792930,37
20251220,10,MGP,CALA,120.481880,38
20251220,10,MGP,CALA,117.702180,39
20251220,10,MGP,CALA,116.513710,40
20251220,11,MGP,CALA,117.646570,41
20251220,11,MGP,CALA,118.700000,42
20251220,11,MGP,CALA,115.000000,43
20251220,11,MGP,CALA,113.150000,44
20251220,12,MGP,CALA,116.465990,45
20251220,12,MGP,CALA,113.730000,46
20251220,12,MGP,CALA,114.445070,47
20251220,12,MGP,CALA,113.150000,48
20251220,13,MGP,CALA,112.330000,49
20251220,13,MGP,CALA,111.234430,50
20251220,13,MGP,CALA,107.440000,51
20251220,13,MGP,CALA,107.440000,52
20251220,14,MGP,CALA,110.760000,53
20251220,14,MGP,CALA,107.440000,54
20251220,14,MGP,CALA,107.440000,55
20251220,14,MGP,CALA,107.440000,56
20251220,15,MGP,CALA,113.150000,57
20251220,15,MGP,CALA,113.150000,58
20251220,15,MGP,CALA,116.320000,59
20251220,15,MGP,CALA,117.380000,60
20251220,16,MGP,CALA,114.000000,61
20251220,16,MGP,CALA,119.990000,62
20251220,16,MGP,CALA,124.490000,63
20251220,16,MGP,CALA,125.200000,64
20251220,17,MGP,CALA,117.300000,65
20251220,17,MGP,CALA,129.760000,66
20251220,17,MGP,CALA,129.760000,67
20251220,17,MGP,CALA,129.760000,68
20251220,18,MGP,CALA,120.500000,69
20251220,18,MGP,CALA,129.760000,70
20251220,18,MGP,CALA,129.760000,71
20251220,18,MGP,CALA,129.760000,72
20251220,19,MGP,CALA,130.000000,73
20251220,19,MGP,CALA,130.000000,74
20251220,19,MGP,CALA,125.950000,75
20251220,19,MGP,CALA,125.540000,76
20251220,20,MGP,CALA,129.760000,77
20251220,20,MGP,CALA,129.760000,78
20251220,20,MGP,CALA,126.480000,79
20251220,20,MGP,CALA,123.500000,80
20251220,21,MGP,CALA,130.000000,81
20251220,21,MGP,CALA,129.760000,82
20251220,21,MGP,CALA,129.760000,83
20251220,21,MGP,CALA,121.690000,84
20251220,22,MGP,CALA,126.480000,85
20251220,22,MGP,CALA,129.760000,86
20251220,22,MGP,CALA,129.760000,87
20251220,22,MGP,CALA,129.760000,88
20251220,23,MGP,CALA,129.760000,89
20251220,23,MGP,CALA,129.760000,90
20251220,23,MGP,CALA,125.000000,91
20251220,23,MGP,CALA,113.150000,92
20251220,24,MGP,CALA,113.150000,93
20251220,24,MGP,CALA,113.150000,94
20251220,24,MGP,CALA,102.670000,95
20251220,24,MGP,CALA,102.430000,96
20251220,1,MGP,CNOR,107.350000,1
20251220,1,MGP,CNOR,106.350000,2
20251220,1,MGP,CNOR,104.610000,3
20251220,1,MGP,CNOR,102.360000,4
20251220,2,MGP,CNOR,106.350000,5
20251220,2,MGP,CNOR,104.680000,6
20251220,2,MGP,CNOR,104.410000,7
20251220,2,MGP,CNOR,101.710000,8
20251220,3,MGP,CNOR,104.410000,9
20251220,3,MGP,CNOR,102.360000,10
20251220,3,MGP,CNOR,103.690000,11
20251220,3,MGP,CNOR,103.500000,12
20251220,4,MGP,CNOR,103.940000,13
20251220,4,MGP,CNOR,102.460000,14
20251220,4,MGP,CNOR,101.500000,15
20251220,4,MGP,CNOR,101.500000,16
20251220,5,MGP,CNOR,101.500000,17
20251220,5,MGP,CNOR,101.500000,18
20251220,5,MGP,CNOR,100.340000,19
20251220,5,MGP,CNOR,101.500000,20
20251220,6,MGP,CNOR,103.000000,21
20251220,6,MGP,CNOR,102.360000,22
20251220,6,MGP,CNOR,97.410000,23
20251220,6,MGP,CNOR,102.070000,24
20251220,7,MGP,CNOR,94.691930,25
20251220,7,MGP,CNOR,97.000000,26
20251220,7,MGP,CNOR,105.050000,27
20251220,7,MGP,CNOR,108.350000,28
20251220,8,MGP,CNOR,103.000000,29
20251220,8,MGP,CNOR,106.970000,30
20251220,8,MGP,CNOR,107.788410,31
20251220,8,MGP,CNOR,113.150000,32
20251220,9,MGP,CNOR,111.449720,33
20251220,9,MGP,CNOR,113.517900,34
20251220,9,MGP,CNOR,118.966140,35
20251220,9,MGP,CNOR,121.666240,36
20251220,10,MGP,CNOR,117.792930,37
20251220,10,MGP,CNOR,120.481880,38
20251220,10,MGP,CNOR,117.702180,39
20251220,10,MGP,CNOR,116.513710,40
20251220,11,MGP,CNOR,117.646570,41
20251220,11,MGP,CNOR,118.700000,42
20251220,11,MGP,CNOR,115.000000,43
20251220,11,MGP,CNOR,113.150000,44
20251220,12,MGP,CNOR,116.465990,45
20251220,12,MGP,CNOR,113.730000,46
20251220,12,MGP,CNOR,114.445070,47
20251220,12,MGP,CNOR,113.150000,48
20251220,13,MGP,CNOR,112.330000,49
20251220,13,MGP,CNOR,111.234430,50
20251220,13,MGP,CNOR,107.440000,51
20251220,13,MGP,CNOR,107.440000,52
20251220,14,MGP,CNOR,110.760000,53
20251220,14,MGP,CNOR,107.440000,54
20251220,14,MGP,CNOR,107.440000,55
20251220,14,MGP,CNOR,107.440000,56
20251220,15,MGP,CNOR,113.150000,57
20251220,15,MGP,CNOR,113.150000,58
20251220,15,MGP,CNOR,116.320000,59
20251220,15,MGP,CNOR,117.380000,60
20251220,16,MGP,CNOR,114.000000,61
20251220,16,MGP,CNOR,119.990000,62
20251220,16,MGP,CNOR,124.490000,63
20251220,16,MGP,CNOR,125.200000,64
20251220,17,MGP,CNOR,117.300000,65
20251220,17,MGP,CNOR,123.100000,66
20251220,17,MGP,CNOR,124.860000,67
20251220,17,MGP,CNOR,124.860000,68
20251220,18,MGP,CNOR,120.500000,69
20251220,18,MGP,CNOR,124.860000,70
20251220,18,MGP,CNOR,124.860000,71
20251220,18,MGP,CNOR,124.860000,72
20251220,19,MGP,CNOR,118.140000,73
20251220,19,MGP,CNOR,130.000000,74
20251220,19,MGP,CNOR,125.950000,75
20251220,19,MGP,CNOR,125.540000,76
20251220,20,MGP,CNOR,129.760000,77
20251220,20,MGP,CNOR,129.760000,78
20251220,20,MGP,CNOR,126.480000,79
20251220,20,MGP,CNOR,123.500000,80
20251220,21,MGP,CNOR,119.586710,81
20251220,21,MGP,CNOR,121.970000,82
20251220,21,MGP,CNOR,116.143290,83
20251220,21,MGP,CNOR,106.970000,84
20251220,22,MGP,CNOR,124.860000,85
20251220,22,MGP,CNOR,113.010000,86
20251220,22,MGP,CNOR,109.780000,87
20251220,22,MGP,CNOR,106.350000,88
20251220,23,MGP,CNOR,115.640000,89
20251220,23,MGP,CNOR,107.440000,90
20251220,23,MGP,CNOR,107.350000,91
20251220,23,MGP,CNOR,101.200000,92
20251220,24,MGP,CNOR,108.589480,93
20251220,24,MGP,CNOR,105.060520,94
20251220,24,MGP,CNOR,102.510000,95
20251220,24,MGP,CNOR,102.360000,96
20251220,1,MGP,COAC,107.350000,1
20251220,1,MGP,COAC,106.350000,2
20251220,1,MGP,COAC,104.610000,3
20251220,1,MGP,COAC,102.360000,4
20251220,2,MGP,COAC,106.350000,5
20251220,2,MGP,COAC,104.680000,6
20251220,2,MGP,COAC,104.410000,7
20251220,2,MGP,COAC,101.710000,8
20251220,3,MGP,COAC,104.410000,9
20251220,3,MGP,COAC,102.360000,10
20251220,3,MGP,COAC,103.690000,11
20251220,3,MGP,COAC,103.500000,12
20251220,4,MGP,COAC,103.940000,13
20251220,4,MGP,COAC,102.460000,14
20251220,4,MGP,COAC,101.500000,15
20251220,4,MGP,COAC,101.500000,16
20251220,5,MGP,COAC,101.500000,17
20251220,5,MGP,COAC,101.500000,18
20251220,5,MGP,COAC,100.340000,19
20251220,5,MGP,COAC,101.500000,20
20251220,6,MGP,COAC,103.000000,21
20251220,6,MGP,COAC,102.360000,22
20251220,6,MGP,COAC,97.410000,23
20251220,6,MGP,COAC,102.070000,24
20251220,7,MGP,COAC,94.691930,25
20251220,7,MGP,COAC,97.000000,26
20251220,7,MGP,COAC,105.050000,27
20251220,7,MGP,COAC,108.350000,28
20251220,8,MGP,COAC,103.000000,29
20251220,8,MGP,COAC,106.970000,30
20251220,8,MGP,COAC,109.000000,31
20251220,8,MGP,COAC,113.150000,32
20251220,9,MGP,COAC,111.449720,33
20251220,9,MGP,COAC,113.517900,34
20251220,9,MGP,COAC,118.966140,35
20251220,9,MGP,COAC,121.666240,36
20251220,10,MGP,COAC,117.792930,37
20251220,10,MGP,COAC,120.481880,38
20251220,10,MGP,COAC,117.702180,39
20251220,10,MGP,COAC,116.513710,40
20251220,11,MGP,COAC,117.646570,41
20251220,11,MGP,COAC,118.700000,42
20251220,11,MGP,COAC,115.000000,43
20251220,11,MGP,COAC,113.150000,44
20251220,12,MGP,COAC,116.465990,45
20251220,12,MGP,COAC,113.730000,46
20251220,12,MGP,COAC,114.445070,47
20251220,12,MGP,COAC,113.150000,48
20251220,13,MGP,COAC,112.330000,49
20251220,13,MGP,COAC,111.234430,50
20251220,13,MGP,COAC,107.440000,51
20251220,13,MGP,COAC,107.440000,52
20251220,14,MGP,COAC,110.760000,53
20251220,14,MGP,COAC,107.440000,54
20251220,14,MGP,COAC,107.440000,55
20251220,14,MGP,COAC,107.440000,56
20251220,15,MGP,COAC,113.150000,57
20251220,15,MGP,COAC,113.150000,58
20251220,15,MGP,COAC,116.320000,59
20251220,15,MGP,COAC,117.380000,60
20251220,16,MGP,COAC,114.000000,61
20251220,16,MGP,COAC,119.990000,62
20251220,16,MGP,COAC,124.490000,63
20251220,16,MGP,COAC,125.200000,64
20251220,17,MGP,COAC,117.300000,65
20251220,17,MGP,COAC,129.760000,66
20251220,17,MGP,COAC,129.760000,67
20251220,17,MGP,COAC,129.760000,68
20251220,18,MGP,COAC,120.500000,69
20251220,18,MGP,COAC,129.760000,70
20251220,18,MGP,COAC,129.760000,71
20251220,18,MGP,COAC,129.760000,72
20251220,19,MGP,COAC,130.000000,73
20251220,19,MGP,COAC,130.000000,74
20251220,19,MGP,COAC,125.950000,75
20251220,19,MGP,COAC,125.540000,76
20251220,20,MGP,COAC,129.760000,77
20251220,20,MGP,COAC,129.760000,78
20251220,20,MGP,COAC,126.480000,79
20251220,20,MGP,COAC,123.500000,80
20251220,21,MGP,COAC,130.000000,81
20251220,21,MGP,COAC,129.760000,82
20251220,21,MGP,COAC,129.760000,83
20251220,21,MGP,COAC,121.690000,84
20251220,22,MGP,COAC,126.480000,85
20251220,22,MGP,COAC,129.760000,86
20251220,22,MGP,COAC,129.760000,87
20251220,22,MGP,COAC,129.760000,88
20251220,23,MGP,COAC,129.760000,89
20251220,23,MGP,COAC,129.760000,90
20251220,23,MGP,COAC,125.000000,91
20251220,23,MGP,COAC,113.150000,92
20251220,24,MGP,COAC,113.150000,93
20251220,24,MGP,COAC,113.150000,94
20251220,24,MGP,COAC,102.670000,95
20251220,24,MGP,COAC,102.430000,96
20251220,1,MGP,CORS,105.167500,1
20251220,1,MGP,CORS,105.167500,2
20251220,1,MGP,CORS,105.167500,3
20251220,1,MGP,CORS,105.167500,4
20251220,2,MGP,CORS,104.287500,5
20251220,2,MGP,CORS,104.287500,6
20251220,2,MGP,CORS,104.287500,7
20251220,2,MGP,CORS,104.287500,8
20251220,3,MGP,CORS,103.490000,9
20251220,3,MGP,CORS,103.490000,10
20251220,3,MGP,CORS,103.490000,11
20251220,3,MGP,CORS,103.490000,12
20251220,4,MGP,CORS,102.350000,13
20251220,4,MGP,CORS,102.350000,14
20251220,4,MGP,CORS,102.350000,15
20251220,4,MGP,CORS,102.350000,16
20251220,5,MGP,CORS,101.210000,17
20251220,5,MGP,CORS,101.210000,18
20251220,5,MGP,CORS,101.210000,19
20251220,5,MGP,CORS,101.210000,20
20251220,6,MGP,CORS,101.210000,21
20251220,6,MGP,CORS,101.210000,22
20251220,6,MGP,CORS,101.210000,23
20251220,6,MGP,CORS,101.210000,24
20251220,7,MGP,CORS,101.272980,25
20251220,7,MGP,CORS,101.272980,26
20251220,7,MGP,CORS,101.272980,27
20251220,7,MGP,CORS,101.272980,28
20251220,8,MGP,CORS,108.030000,29
20251220,8,MGP,CORS,108.030000,30
20251220,8,MGP,CORS,108.030000,31
20251220,8,MGP,CORS,108.030000,32
20251220,9,MGP,CORS,116.400000,33
20251220,9,MGP,CORS,116.400000,34
20251220,9,MGP,CORS,116.400000,35
20251220,9,MGP,CORS,116.400000,36
20251220,10,MGP,CORS,118.122670,37
20251220,10,MGP,CORS,118.122670,38
20251220,10,MGP,CORS,118.122670,39
20251220,10,MGP,CORS,118.122670,40
20251220,11,MGP,CORS,116.124140,41
20251220,11,MGP,CORS,116.124140,42
20251220,11,MGP,CORS,116.124140,43
20251220,11,MGP,CORS,116.124140,44
20251220,12,MGP,CORS,114.447770,45
20251220,12,MGP,CORS,114.447770,46
20251220,12,MGP,CORS,114.447770,47
20251220,12,MGP,CORS,114.447770,48
20251220,13,MGP,CORS,109.611110,49
20251220,13,MGP,CORS,109.611110,50
20251220,13,MGP,CORS,109.611110,51
20251220,13,MGP,CORS,109.611110,52
20251220,14,MGP,CORS,108.270000,53
20251220,14,MGP,CORS,108.270000,54
20251220,14,MGP,CORS,108.270000,55
20251220,14,MGP,CORS,108.270000,56
20251220,15,MGP,CORS,115.000000,57
20251220,15,MGP,CORS,115.000000,58
20251220,15,MGP,CORS,115.000000,59
20251220,15,MGP,CORS,115.000000,60
20251220,16,MGP,CORS,120.920000,61
20251220,16,MGP,CORS,120.920000,62
20251220,16,MGP,CORS,120.920000,63
20251220,16,MGP,CORS,120.920000,64
20251220,17,MGP,CORS,126.645000,65
20251220,17,MGP,CORS,126.645000,66
20251220,17,MGP,CORS,126.645000,67
20251220,17,MGP,CORS,126.645000,68
20251220,18,MGP,CORS,127.445000,69
20251220,18,MGP,CORS,127.445000,70
20251220,18,MGP,CORS,127.445000,71
20251220,18,MGP,CORS,127.445000,72
20251220,19,MGP,CORS,127.872500,73
20251220,19,MGP,CORS,127.872500,74
20251220,19,MGP,CORS,127.872500,75
20251220,19,MGP,CORS,127.872500,76
20251220,20,MGP,CORS,127.375000,77
20251220,20,MGP,CORS,127.375000,78
20251220,20,MGP,CORS,127.375000,79
20251220,20,MGP,CORS,127.375000,80
20251220,21,MGP,CORS,127.802500,81
20251220,21,MGP,CORS,127.802500,82
20251220,21,MGP,CORS,127.802500,83
20251220,21,MGP,CORS,127.802500,84
20251220,22,MGP,CORS,128.940000,85
20251220,22,MGP,CORS,128.940000,86
20251220,22,MGP,CORS,128.940000,87
20251220,22,MGP,CORS,128.940000,88
20251220,23,MGP,CORS,124.417500,89
20251220,23,MGP,CORS,124.417500,90
20251220,23,MGP,CORS,124.417500,91
20251220,23,MGP,CORS,124.417500,92
20251220,24,MGP,CORS,107.850000,93
20251220,24,MGP,CORS,107.850000,94
20251220,24,MGP,CORS,107.850000,95
20251220,24,MGP,CORS,107.850000,96
20251220,1,MGP,COUP,107.350000,1
20251220,1,MGP,COUP,106.350000,2
20251220,1,MGP,COUP,104.610000,3
20251220,1,MGP,COUP,102.360000,4
20251220,2,MGP,COUP,106.350000,5
20251220,2,MGP,COUP,104.680000,6
20251220,2,MGP,COUP,104.410000,7
20251220,2,MGP,COUP,101.710000,8
20251220,3,MGP,COUP,104.410000,9
20251220,3,MGP,COUP,102.360000,10
20251220,3,MGP,COUP,103.690000,11
20251220,3,MGP,COUP,103.500000,12
20251220,4,MGP,COUP,103.940000,13
20251220,4,MGP,COUP,102.460000,14
20251220,4,MGP,COUP,101.500000,15
20251220,4,MGP,COUP,101.500000,16
20251220,5,MGP,COUP,101.500000,17
20251220,5,MGP,COUP,101.500000,18
20251220,5,MGP,COUP,100.340000,19
20251220,5,MGP,COUP,101.500000,20
20251220,6,MGP,COUP,103.000000,21
20251220,6,MGP,COUP,102.360000,22
20251220,6,MGP,COUP,97.410000,23
20251220,6,MGP,COUP,102.070000,24
20251220,7,MGP,COUP,94.691930,25
20251220,7,MGP,COUP,97.000000,26
20251220,7,MGP,COUP,105.050000,27
20251220,7,MGP,COUP,108.350000,28
20251220,8,MGP,COUP,103.000000,29
20251220,8,MGP,COUP,106.970000,30
20251220,8,MGP,COUP,107.788410,31
20251220,8,MGP,COUP,113.150000,32
20251220,9,MGP,COUP,111.449720,33
20251220,9,MGP,COUP,113.517900,34
20251220,9,MGP,COUP,118.966140,35
20251220,9,MGP,COUP,121.666240,36
20251220,10,MGP,COUP,117.792930,37
20251220,10,MGP,COUP,120.481880,38
20251220,10,MGP,COUP,117.702180,39
20251220,10,MGP,COUP,116.513710,40
20251220,11,MGP,COUP,117.646570,41
20251220,11,MGP,COUP,118.700000,42
20251220,11,MGP,COUP,115.000000,43
20251220,11,MGP,COUP,113.150000,44
20251220,12,MGP,COUP,116.465990,45
20251220,12,MGP,COUP,113.730000,46
20251220,12,MGP,COUP,114.445070,47
20251220,12,MGP,COUP,113.150000,48
20251220,13,MGP,COUP,112.330000,49
20251220,13,MGP,COUP,111.234430,50
20251220,13,MGP,COUP,107.440000,51
20251220,13,MGP,COUP,107.440000,52
20251220,14,MGP,COUP,110.760000,53
20251220,14,MGP,COUP,107.440000,54
20251220,14,MGP,COUP,107.440000,55
20251220,14,MGP,COUP,107.440000,56
20251220,15,MGP,COUP,113.150000,57
20251220,15,MGP,COUP,113.150000,58
20251220,15,MGP,COUP,116.320000,59
20251220,15,MGP,COUP,117.380000,60
20251220,16,MGP,COUP,114.000000,61
20251220,16,MGP,COUP,119.990000,62
20251220,16,MGP,COUP,124.490000,63
20251220,16,MGP,COUP,125.200000,64
20251220,17,MGP,COUP,117.300000,65
20251220,17,MGP,COUP,123.100000,66
20251220,17,MGP,COUP,124.860000,67
20251220,17,MGP,COUP,124.860000,68
20251220,18,MGP,COUP,120.500000,69
20251220,18,MGP,COUP,124.860000,70
20251220,18,MGP,COUP,124.860000,71
20251220,18,MGP,COUP,124.860000,72
20251220,19,MGP,COUP,118.140000,73
20251220,19,MGP,COUP,119.500000,74
20251220,19,MGP,COUP,118.508970,75
20251220,19,MGP,COUP,121.051030,76
20251220,20,MGP,COUP,120.500000,77
20251220,20,MGP,COUP,119.500000,78
20251220,20,MGP,COUP,117.300000,79
20251220,20,MGP,COUP,117.300000,80
20251220,21,MGP,COUP,119.586710,81
20251220,21,MGP,COUP,117.300000,82
20251220,21,MGP,COUP,116.143290,83
20251220,21,MGP,COUP,106.970000,84
