flowdate,hour,period,market,from,to,transit
20251220,7,26,MGP,NORD,SVIZ,-1405.0000
20251220,7,26,MGP,NORD,SLOV,0.0000
20251220,7,26,MGP,NORD,FRAN,0.0000
20251220,7,26,MGP,NORD,COUP,-4752.7150
20251220,7,26,MGP,NORD,AUST,0.0000
20251220,7,26,MGP,CSUD,SUD,-779.1850
20251220,7,26,MGP,CSUD,SARD,-252.2000
20251220,7,26,MGP,CSUD,MONT,520.0000
20251220,7,26,MGP,COUP,XFRA,-3826.0000
20251220,7,26,MGP,COUP,XAUS,-337.0000
20251220,7,26,MGP,CNOR,NORD,-2941.3150
20251220,7,26,MGP,CNOR,CSUD,1788.3150
20251220,7,26,MGP,CNOR,CORS,206.9000
20251220,7,26,MGP,CALA,SUD,-43.6150
20251220,7,26,MGP,CALA,SICI,1021.4150
20251220,7,26,MGP,BSP,COUP,589.7150
20251220,7,27,MGP,BSP,COUP,592.0000
20251220,7,27,MGP,CALA,SICI,1060.0000
20251220,7,27,MGP,CALA,SUD,-34.7000
20251220,7,27,MGP,CNOR,CORS,206.9000
20251220,7,27,MGP,CNOR,CSUD,1973.0000
20251220,7,27,MGP,CNOR,NORD,-3038.7000
20251220,7,27,MGP,COUP,XAUS,-337.0000
20251220,7,27,MGP,COUP,XFRA,-3826.0000
20251220,7,27,MGP,CSUD,MONT,520.0000
20251220,7,27,MGP,CSUD,SARD,-253.4000
20251220,7,27,MGP,CSUD,SUD,-708.3000
20251220,7,27,MGP,NORD,AUST,0.0000
20251220,7,27,MGP,NORD,COUP,-4755.0000
20251220,7,27,MGP,NORD,FRAN,0.0000
20251220,7,27,MGP,NORD,SLOV,0.0000
20251220,7,27,MGP,NORD,SVIZ,-1530.0000
20251220,7,27,MGP,SARD,COAC,99.0000
20251220,7,27,MGP,SARD,CORS,-186.9000
20251220,7,27,MGP,SICI,MALT,97.0000
20251220,7,27,MGP,SUD,GREC,0.0000
20251220,7,27,MGP,SUD,XGRE,-500.0000
20251220,7,28,MGP,SUD,XGRE,-500.0000
20251220,7,28,MGP,SUD,GREC,0.0000
20251220,7,28,MGP,SICI,MALT,102.0000
20251220,7,28,MGP,SARD,CORS,-186.9000
20251220,7,28,MGP,SARD,COAC,99.0000
20251220,7,28,MGP,NORD,SVIZ,-1524.9000
20251220,7,28,MGP,NORD,SLOV,0.0000
20251220,7,28,MGP,NORD,FRAN,0.0000
20251220,7,28,MGP,NORD,COUP,-4435.9160
20251220,7,28,MGP,NORD,AUST,0.0000
20251220,7,28,MGP,CSUD,SUD,-786.1000
20251220,7,28,MGP,CSUD,SARD,-231.6000
20251220,7,28,MGP,CSUD,MONT,520.0000
20251220,7,28,MGP,COUP,XFRA,-3826.0000
20251220,7,28,MGP,COUP,XAUS,-17.9160
20251220,7,28,MGP,CNOR,NORD,-2678.2000
20251220,7,28,MGP,CNOR,CSUD,1945.3000
20251220,7,28,MGP,CNOR,CORS,206.9000
20251220,7,28,MGP,CALA,SUD,-23.5000
20251220,7,28,MGP,CALA,SICI,1108.9000
20251220,7,28,MGP,BSP,COUP,592.0000
20251220,8,29,MGP,BSP,COUP,675.0000
20251220,8,29,MGP,CALA,SICI,1130.2000
20251220,8,29,MGP,CALA,SUD,-3.8000
20251220,8,29,MGP,CNOR,CORS,300.0000
20251220,8,29,MGP,CNOR,CSUD,1501.1000
20251220,8,29,MGP,CNOR,NORD,-2781.8000
20251220,8,29,MGP,COUP,XAUS,-179.8330
20251220,8,29,MGP,COUP,XFRA,-3842.0000
20251220,8,29,MGP,CSUD,MONT,550.0000
20251220,8,29,MGP,CSUD,SARD,-293.8000
20251220,8,29,MGP,CSUD,SUD,-1306.2000
20251220,8,29,MGP,NORD,AUST,0.0000
20251220,8,29,MGP,NORD,COUP,-4696.8330
20251220,8,29,MGP,NORD,FRAN,0.0000
20251220,8,29,MGP,NORD,SLOV,0.0000
20251220,8,29,MGP,NORD,SVIZ,-1564.0000
20251220,8,29,MGP,SARD,COAC,93.0000
20251220,8,29,MGP,SARD,CORS,-265.0000
20251220,8,29,MGP,SICI,MALT,111.0000
20251220,8,29,MGP,SUD,XGRE,-500.0000
20251220,8,29,MGP,SUD,GREC,0.0000
20251220,8,30,MGP,SUD,GREC,0.0000
20251220,8,30,MGP,SUD,XGRE,-500.0000
20251220,8,30,MGP,SICI,MALT,120.0000
20251220,8,30,MGP,SARD,CORS,-265.0000
20251220,8,30,MGP,SARD,COAC,93.0000
20251220,8,30,MGP,NORD,SVIZ,-1644.0000
20251220,8,30,MGP,NORD,SLOV,0.0000
20251220,8,30,MGP,NORD,FRAN,0.0000
20251220,8,30,MGP,NORD,COUP,-4565.3010
20251220,8,30,MGP,NORD,AUST,0.0000
20251220,8,30,MGP,CSUD,SUD,-1172.5000
20251220,8,30,MGP,CSUD,SARD,-260.5000
20251220,8,30,MGP,CSUD,MONT,570.0000
20251220,8,30,MGP,COUP,XFRA,-3842.0000
20251220,8,30,MGP,COUP,XAUS,-48.3010
20251220,8,30,MGP,CNOR,NORD,-3035.3010
20251220,8,30,MGP,CNOR,CSUD,1793.8000
20251220,8,30,MGP,CNOR,CORS,300.0000
20251220,8,30,MGP,CALA,SUD,-72.9000
20251220,8,30,MGP,CALA,SICI,1194.3000
20251220,8,30,MGP,BSP,COUP,675.0000
20251220,8,31,MGP,BSP,COUP,-5.9000
20251220,8,31,MGP,CALA,SICI,1250.4000
20251220,8,31,MGP,CALA,SUD,-131.8000
20251220,8,31,MGP,CNOR,CORS,300.0000
20251220,8,31,MGP,CNOR,CSUD,1973.0000
20251220,8,31,MGP,CNOR,NORD,-2959.5000
20251220,8,31,MGP,COUP,XAUS,-345.0000
20251220,8,31,MGP,COUP,XFRA,-3842.0000
20251220,8,31,MGP,CSUD,MONT,570.0000
20251220,8,31,MGP,CSUD,SARD,-235.9000
20251220,8,31,MGP,CSUD,SUD,-1091.9000
20251220,8,31,MGP,NORD,AUST,0.0000
20251220,8,31,MGP,NORD,COUP,-4181.1000
20251220,8,31,MGP,NORD,FRAN,0.0000
20251220,8,31,MGP,NORD,SLOV,0.0000
20251220,8,31,MGP,NORD,SVIZ,-1673.0000
20251220,8,31,MGP,SARD,COAC,93.0000
20251220,8,31,MGP,SARD,CORS,-265.0000
20251220,8,31,MGP,SICI,MALT,128.0000
20251220,8,31,MGP,SUD,XGRE,-500.0000
20251220,8,31,MGP,SUD,GREC,0.0000
20251220,8,32,MGP,SUD,GREC,0.0000
20251220,8,32,MGP,SUD,XGRE,-500.0000
20251220,8,32,MGP,SICI,MALT,125.0000
20251220,8,32,MGP,SARD,CORS,-265.0000
20251220,8,32,MGP,SARD,COAC,93.0000
20251220,8,32,MGP,NORD,SVIZ,-1723.0000
20251220,8,32,MGP,NORD,SLOV,0.0000
20251220,8,32,MGP,NORD,FRAN,0.0000
20251220,8,32,MGP,NORD,COUP,-3860.1330
20251220,8,32,MGP,NORD,AUST,0.0000
20251220,8,32,MGP,CSUD,SUD,-1479.4670
20251220,8,32,MGP,CSUD,SARD,-224.7000
20251220,8,32,MGP,CSUD,MONT,570.0000
20251220,8,32,MGP,COUP,XFRA,-3842.0000
20251220,8,32,MGP,COUP,XAUS,-345.0000
20251220,8,32,MGP,CNOR,NORD,-2643.5330
20251220,8,32,MGP,CNOR,CSUD,1639.8330
20251220,8,32,MGP,CNOR,CORS,300.0000
20251220,8,32,MGP,CALA,SUD,233.9670
20251220,8,32,MGP,CALA,SICI,868.4330
20251220,8,32,MGP,BSP,COUP,-326.8670
20251220,9,33,MGP,BSP,COUP,-55.4940
20251220,9,33,MGP,CALA,SICI,1314.7000
20251220,9,33,MGP,CALA,SUD,-258.5000
20251220,9,33,MGP,CNOR,CORS,144.5000
20251220,9,33,MGP,CNOR,CSUD,2201.0000
20251220,9,33,MGP,CNOR,NORD,-3181.7000
20251220,9,33,MGP,COUP,XAUS,-345.0000
20251220,9,33,MGP,COUP,XFRA,-3842.0000
20251220,9,33,MGP,CSUD,MONT,514.0000
20251220,9,33,MGP,CSUD,SARD,-36.5000
20251220,9,33,MGP,CSUD,SUD,-1156.1000
20251220,9,33,MGP,NORD,AUST,0.0000
20251220,9,33,MGP,NORD,COUP,-4131.5060
20251220,9,33,MGP,NORD,FRAN,0.0000
20251220,9,33,MGP,NORD,SLOV,0.0000
20251220,9,33,MGP,NORD,SVIZ,-1632.4940
20251220,9,33,MGP,SARD,COAC,93.0000
20251220,9,33,MGP,SARD,CORS,-104.5000
20251220,9,33,MGP,SICI,MALT,136.0000
20251220,9,33,MGP,SUD,GREC,0.0000
20251220,9,33,MGP,SUD,XGRE,-500.0000
20251220,9,34,MGP,SUD,XGRE,-500.0000
20251220,9,34,MGP,SUD,GREC,0.0000
20251220,9,34,MGP,SICI,MALT,143.0000
20251220,9,34,MGP,SARD,CORS,-104.5000
20251220,9,34,MGP,SARD,COAC,93.0000
20251220,9,34,MGP,NORD,SVIZ,-1632.4940
20251220,9,34,MGP,NORD,SLOV,0.0000
20251220,9,34,MGP,NORD,FRAN,0.0000
20251220,9,34,MGP,NORD,COUP,-3572.8060
20251220,9,34,MGP,NORD,AUST,0.0000
20251220,9,34,MGP,CSUD,SUD,-1832.6000
20251220,9,34,MGP,CSUD,SARD,-41.5000
20251220,9,34,MGP,CSUD,MONT,514.0000
20251220,9,34,MGP,COUP,XFRA,-3842.0000
20251220,9,34,MGP,COUP,XAUS,-345.0000
20251220,9,34,MGP,CNOR,NORD,-2557.9000
20251220,9,34,MGP,CNOR,CSUD,1549.5000
20251220,9,34,MGP,CNOR,CORS,144.5000
20251220,9,34,MGP,CALA,SUD,448.1000
20251220,9,34,MGP,CALA,SICI,604.9000
20251220,9,34,MGP,BSP,COUP,-614.1940
20251220,9,35,MGP,BSP,COUP,-602.9940
20251220,9,35,MGP,CALA,SICI,565.8000
20251220,9,35,MGP,CALA,SUD,464.4000
20251220,9,35,MGP,CNOR,CORS,144.5000
20251220,9,35,MGP,CNOR,CSUD,1491.0000
20251220,9,35,MGP,CNOR,NORD,-2514.1000
20251220,9,35,MGP,COUP,XAUS,-345.0000
20251220,9,35,MGP,COUP,XFRA,-3842.0000
20251220,9,35,MGP,CSUD,MONT,514.0000
20251220,9,35,MGP,CSUD,SARD,-47.9000
20251220,9,35,MGP,CSUD,SUD,-1854.5000
20251220,9,35,MGP,NORD,AUST,0.0000
20251220,9,35,MGP,NORD,COUP,-3584.0060
20251220,9,35,MGP,NORD,FRAN,0.0000
20251220,9,35,MGP,NORD,SLOV,0.0000
20251220,9,35,MGP,NORD,SVIZ,-1647.4940
20251220,9,35,MGP,SARD,COAC,93.0000
20251220,9,35,MGP,SARD,CORS,-104.5000
20251220,9,35,MGP,SICI,MALT,128.0000
20251220,9,35,MGP,SUD,GREC,0.0000
20251220,9,35,MGP,SUD,XGRE,-500.0000
20251220,9,36,MGP,SUD,XGRE,-500.0000
20251220,9,36,MGP,SUD,GREC,0.0000
20251220,9,36,MGP,SICI,MALT,126.0000
20251220,9,36,MGP,SARD,CORS,-104.5000
20251220,9,36,MGP,SARD,COAC,93.0000
20251220,9,36,MGP,NORD,SVIZ,-1647.2940
20251220,9,36,MGP,NORD,SLOV,0.0000
20251220,9,36,MGP,NORD,FRAN,0.0000
20251220,9,36,MGP,NORD,COUP,-3614.1060
20251220,9,36,MGP,NORD,AUST,0.0000
20251220,9,36,MGP,CSUD,SUD,-1858.0000
20251220,9,36,MGP,CSUD,SARD,-58.6000
20251220,9,36,MGP,CSUD,MONT,514.0000
20251220,9,36,MGP,COUP,XFRA,-3842.0000
20251220,9,36,MGP,COUP,XAUS,-345.0000
20251220,9,36,MGP,CNOR,NORD,-2533.1000
20251220,9,36,MGP,CNOR,CSUD,1495.7000
20251220,9,36,MGP,CNOR,CORS,144.5000
20251220,9,36,MGP,CALA,SUD,448.9000
20251220,9,36,MGP,CALA,SICI,574.7000
20251220,9,36,MGP,BSP,COUP,-572.8940
20251220,10,37,MGP,BSP,COUP,235.0000
20251220,10,37,MGP,CALA,SICI,662.5000
20251220,10,37,MGP,CALA,SUD,342.3000
20251220,10,37,MGP,CNOR,CORS,0.0000
20251220,10,37,MGP,CNOR,CSUD,1299.7000
20251220,10,37,MGP,CNOR,NORD,-2140.4000
20251220,10,37,MGP,COUP,XAUS,-302.0000
20251220,10,37,MGP,COUP,XFRA,-3371.0000
20251220,10,37,MGP,CSUD,MONT,278.0000
20251220,10,37,MGP,CSUD,SARD,43.6000
20251220,10,37,MGP,CSUD,SUD,-1822.4000
20251220,10,37,MGP,NORD,AUST,0.0000
20251220,10,37,MGP,NORD,COUP,-3908.0000
20251220,10,37,MGP,NORD,FRAN,0.0000
20251220,10,37,MGP,NORD,SLOV,0.0000
20251220,10,37,MGP,NORD,SVIZ,-1333.0000
20251220,10,37,MGP,SARD,COAC,97.0000
20251220,10,37,MGP,SARD,CORS,25.0000
20251220,10,37,MGP,SICI,MALT,123.0000
20251220,10,37,MGP,SUD,XGRE,-500.0000
20251220,10,37,MGP,SUD,GREC,0.0000
20251220,10,38,MGP,SUD,GREC,0.0000
20251220,10,38,MGP,SUD,XGRE,-500.0000
20251220,10,38,MGP,SICI,MALT,119.0000
20251220,10,38,MGP,SARD,CORS,25.0000
20251220,10,38,MGP,SARD,COAC,97.0000
20251220,10,38,MGP,NORD,SVIZ,-1343.0000
20251220,10,38,MGP,NORD,SLOV,0.0000
20251220,10,38,MGP,NORD,FRAN,0.0000
20251220,10,38,MGP,NORD,COUP,-3972.1000
20251220,10,38,MGP,NORD,AUST,0.0000
20251220,10,38,MGP,CSUD,SUD,-1836.1000
20251220,10,38,MGP,CSUD,SARD,13.9000
20251220,10,38,MGP,CSUD,MONT,278.0000
20251220,10,38,MGP,COUP,XFRA,-3371.0000
20251220,10,38,MGP,COUP,XAUS,-302.0000
20251220,10,38,MGP,CNOR,NORD,-2221.0000
20251220,10,38,MGP,CNOR,CSUD,1286.2000
20251220,10,38,MGP,CNOR,CORS,0.0000
20251220,10,38,MGP,CALA,SUD,321.7000
20251220,10,38,MGP,CALA,SICI,668.9000
20251220,10,38,MGP,BSP,COUP,299.1000
20251220,10,39,MGP,BSP,COUP,84.1000
20251220,10,39,MGP,CALA,SICI,626.5000
20251220,10,39,MGP,CALA,SUD,373.0000
20251220,10,39,MGP,CNOR,CORS,0.0000
20251220,10,39,MGP,CNOR,CSUD,1068.2000
20251220,10,39,MGP,CNOR,NORD,-1979.6000
20251220,10,39,MGP,COUP,XAUS,-302.0000
20251220,10,39,MGP,COUP,XFRA,-3371.0000
20251220,10,39,MGP,CSUD,MONT,278.0000
20251220,10,39,MGP,CSUD,SARD,-12.0000
20251220,10,39,MGP,CSUD,SUD,-1980.0000
20251220,10,39,MGP,NORD,AUST,0.0000
20251220,10,39,MGP,NORD,COUP,-3757.1000
20251220,10,39,MGP,NORD,FRAN,0.0000
20251220,10,39,MGP,NORD,SLOV,0.0000
20251220,10,39,MGP,NORD,SVIZ,-1343.0000
20251220,10,39,MGP,SARD,COAC,97.0000
20251220,10,39,MGP,SARD,CORS,25.0000
20251220,10,39,MGP,SICI,MALT,114.0000
20251220,10,39,MGP,SUD,XGRE,-500.0000
20251220,10,39,MGP,SUD,GREC,0.0000
20251220,10,40,MGP,SUD,GREC,0.0000
20251220,10,40,MGP,SUD,XGRE,-500.0000
20251220,10,40,MGP,SICI,MALT,128.0000
20251220,10,40,MGP,SARD,CORS,25.0000
20251220,10,40,MGP,SARD,COAC,97.0000
20251220,10,40,MGP,NORD,SVIZ,-1343.0000
20251220,10,40,MGP,NORD,SLOV,0.0000
20251220,10,40,MGP,NORD,FRAN,0.0000
20251220,10,40,MGP,NORD,COUP,-3489.7000
20251220,10,40,MGP,NORD,AUST,0.0000
20251220,10,40,MGP,CSUD,SUD,-2046.3000
20251220,10,40,MGP,CSUD,SARD,-40.9000
20251220,10,40,MGP,CSUD,MONT,243.0000
20251220,10,40,MGP,COUP,XFRA,-3371.0000
20251220,10,40,MGP,COUP,XAUS,-302.0000
20251220,10,40,MGP,CNOR,NORD,-1774.7000
20251220,10,40,MGP,CNOR,CSUD,854.3000
20251220,10,40,MGP,CNOR,CORS,0.0000
20251220,10,40,MGP,CALA,SUD,386.2000
20251220,10,40,MGP,CALA,SICI,623.4000
20251220,10,40,MGP,BSP,COUP,-183.3000
20251220,11,41,MGP,BSP,COUP,-329.5000
20251220,11,41,MGP,CALA,SICI,484.0000
20251220,11,41,MGP,CALA,SUD,535.0000
20251220,11,41,MGP,CNOR,CORS,0.0000
20251220,11,41,MGP,CNOR,CSUD,601.5000
20251220,11,41,MGP,CNOR,NORD,-1490.8000
20251220,11,41,MGP,COUP,XAUS,-302.0000
20251220,11,41,MGP,COUP,XFRA,-3371.0000
20251220,11,41,MGP,CSUD,MONT,368.0000
20251220,11,41,MGP,CSUD,SARD,-104.5000
20251220,11,41,MGP,CSUD,SUD,-2123.3000
20251220,11,41,MGP,NORD,AUST,0.0000
20251220,11,41,MGP,NORD,COUP,-3343.5000
20251220,11,41,MGP,NORD,FRAN,0.0000
20251220,11,41,MGP,NORD,SLOV,0.0000
20251220,11,41,MGP,NORD,SVIZ,-1040.0000
20251220,11,41,MGP,SARD,COAC,88.0000
20251220,11,41,MGP,SARD,CORS,20.0000
20251220,11,41,MGP,SICI,MALT,106.0000
20251220,11,41,MGP,SUD,GREC,0.0000
20251220,11,41,MGP,SUD,XGRE,-500.0000
20251220,11,42,MGP,SUD,XGRE,-500.0000
20251220,11,42,MGP,SUD,GREC,0.0000
20251220,11,42,MGP,SICI,MALT,100.0000
20251220,11,42,MGP,SARD,CORS,20.0000
20251220,11,42,MGP,SARD,COAC,88.0000
20251220,11,42,MGP,NORD,SVIZ,-1040.0000
20251220,11,42,MGP,NORD,SLOV,0.0000
20251220,11,42,MGP,NORD,FRAN,0.0000
20251220,11,42,MGP,NORD,COUP,-3013.0000
20251220,11,42,MGP,NORD,AUST,0.0000
20251220,11,42,MGP,CSUD,SUD,-2205.4000
20251220,11,42,MGP,CSUD,SARD,-128.4000
20251220,11,42,MGP,CSUD,MONT,305.8000
20251220,11,42,MGP,COUP,XFRA,-3371.0000
20251220,11,42,MGP,COUP,XAUS,-302.0000
20251220,11,42,MGP,CNOR,NORD,-1248.8000
20251220,11,42,MGP,CNOR,CSUD,399.9000
20251220,11,42,MGP,CNOR,CORS,0.0000
20251220,11,42,MGP,CALA,SUD,594.2000
20251220,11,42,MGP,CALA,SICI,440.5000
20251220,11,42,MGP,BSP,COUP,-660.0000
20251220,11,43,MGP,BSP,COUP,-660.0000
20251220,11,43,MGP,CALA,SICI,422.5000
20251220,11,43,MGP,CALA,SUD,616.1000
20251220,11,43,MGP,CNOR,CORS,0.0000
20251220,11,43,MGP,CNOR,CSUD,322.1000
20251220,11,43,MGP,CNOR,NORD,-1139.7000
20251220,11,43,MGP,COUP,XAUS,-198.3440
20251220,11,43,MGP,COUP,XFRA,-3371.0000
20251220,11,43,MGP,CSUD,MONT,353.0000
20251220,11,43,MGP,CSUD,SARD,-154.0000
20251220,11,43,MGP,CSUD,SUD,-2262.3000
20251220,11,43,MGP,NORD,AUST,0.0000
20251220,11,43,MGP,NORD,COUP,-2909.3440
20251220,11,43,MGP,NORD,FRAN,0.0000
20251220,11,43,MGP,NORD,SLOV,0.0000
20251220,11,43,MGP,NORD,SVIZ,-1040.0000
20251220,11,43,MGP,SARD,COAC,88.0000
20251220,11,43,MGP,SARD,CORS,20.0000
20251220,11,43,MGP,SICI,MALT,111.0000
20251220,11,43,MGP,SUD,GREC,0.0000
20251220,11,43,MGP,SUD,XGRE,-500.0000
20251220,11,44,MGP,SUD,XGRE,-500.0000
20251220,11,44,MGP,SUD,GREC,0.0000
20251220,11,44,MGP,SICI,MALT,106.0000
20251220,11,44,MGP,SARD,CORS,20.0000
20251220,11,44,MGP,SARD,COAC,88.0000
20251220,11,44,MGP,NORD,SVIZ,-1040.0000
20251220,11,44,MGP,NORD,SLOV,0.0000
20251220,11,44,MGP,NORD,FRAN,0.0000
20251220,11,44,MGP,NORD,COUP,-3028.1810
20251220,11,44,MGP,NORD,AUST,0.0000
20251220,11,44,MGP,CSUD,SUD,-2005.2190
20251220,11,44,MGP,CSUD,SARD,-173.6000
20251220,11,44,MGP,CSUD,MONT,242.0000
20251220,11,44,MGP,COUP,XFRA,-3371.0000
20251220,11,44,MGP,COUP,XAUS,-302.0000
20251220,11,44,MGP,CNOR,NORD,-1171.7810
20251220,11,44,MGP,CNOR,CSUD,379.8810
20251220,11,44,MGP,CNOR,CORS,0.0000
20251220,11,44,MGP,CALA,SUD,264.6190
20251220,11,44,MGP,CALA,SICI,778.9810
20251220,11,44,MGP,BSP,COUP,-644.8190
20251220,12,45,MGP,BSP,COUP,-660.0000
20251220,12,45,MGP,CALA,SICI,324.0000
20251220,12,45,MGP,CALA,SUD,727.2000
20251220,12,45,MGP,CNOR,CORS,0.0000
20251220,12,45,MGP,CNOR,CSUD,-265.9000
20251220,12,45,MGP,CNOR,NORD,-451.6000
20251220,12,45,MGP,COUP,XAUS,-228.2000
20251220,12,45,MGP,COUP,XFRA,-3371.0000
20251220,12,45,MGP,CSUD,MONT,248.0000
20251220,12,45,MGP,CSUD,SARD,-218.5000
20251220,12,45,MGP,CSUD,SUD,-2469.4000
20251220,12,45,MGP,NORD,AUST,0.0000
20251220,12,45,MGP,NORD,COUP,-2939.2000
20251220,12,45,MGP,NORD,FRAN,0.0000
20251220,12,45,MGP,NORD,SLOV,0.0000
20251220,12,45,MGP,NORD,SVIZ,-1057.0000
20251220,12,45,MGP,SARD,COAC,78.0000
20251220,12,45,MGP,SARD,CORS,20.0000
20251220,12,45,MGP,SICI,MALT,102.0000
20251220,12,45,MGP,SUD,XGRE,-500.0000
20251220,12,45,MGP,SUD,GREC,0.0000
20251220,12,46,MGP,SUD,GREC,0.0000
20251220,12,46,MGP,SUD,XGRE,-500.0000
20251220,12,46,MGP,SICI,MALT,99.0000
20251220,12,46,MGP,SARD,CORS,20.0000
20251220,12,46,MGP,SARD,COAC,78.0000
20251220,12,46,MGP,NORD,SVIZ,-1057.0000
20251220,12,46,MGP,NORD,SLOV,0.0000
20251220,12,46,MGP,NORD,FRAN,0.0000
20251220,12,46,MGP,NORD,COUP,-2775.0590
20251220,12,46,MGP,NORD,AUST,0.0000
20251220,12,46,MGP,CSUD,SUD,-2481.2410
20251220,12,46,MGP,CSUD,SARD,-220.7000
20251220,12,46,MGP,CSUD,MONT,248.0000
20251220,12,46,MGP,COUP,XFRA,-3371.0000
20251220,12,46,MGP,COUP,XAUS,-64.0590
20251220,12,46,MGP,CNOR,NORD,-397.0590
20251220,12,46,MGP,CNOR,CSUD,-324.3410
20251220,12,46,MGP,CNOR,CORS,0.0000
20251220,12,46,MGP,CALA,SUD,692.1410
20251220,12,46,MGP,CALA,SICI,355.4590
20251220,12,46,MGP,BSP,COUP,-660.0000
20251220,12,47,MGP,BSP,COUP,-660.0000
20251220,12,47,MGP,CALA,SICI,340.1000
20251220,12,47,MGP,CALA,SUD,692.2000
20251220,12,47,MGP,CNOR,CORS,0.0000
20251220,12,47,MGP,CNOR,CSUD,-341.2000
20251220,12,47,MGP,CNOR,NORD,-371.7000
20251220,12,47,MGP,COUP,XAUS,1.5000
20251220,12,47,MGP,COUP,XFRA,-3371.0000
20251220,12,47,MGP,CSUD,MONT,233.0000
20251220,12,47,MGP,CSUD,SARD,-227.2000
20251220,12,47,MGP,CSUD,SUD,-2458.2000
20251220,12,47,MGP,NORD,AUST,0.0000
20251220,12,47,MGP,NORD,COUP,-2709.5000
20251220,12,47,MGP,NORD,FRAN,0.0000
20251220,12,47,MGP,NORD,SLOV,0.0000
20251220,12,47,MGP,NORD,SVIZ,-1072.0000
20251220,12,47,MGP,SARD,COAC,78.0000
20251220,12,47,MGP,SARD,CORS,20.0000
20251220,12,47,MGP,SICI,MALT,95.0000
20251220,12,47,MGP,SUD,XGRE,-500.0000
20251220,12,47,MGP,SUD,GREC,0.0000
20251220,12,48,MGP,SUD,GREC,0.0000
20251220,12,48,MGP,SUD,XGRE,-500.0000
20251220,12,48,MGP,SICI,MALT,93.0000
20251220,12,48,MGP,SARD,CORS,20.0000
20251220,12,48,MGP,SARD,COAC,78.0000
20251220,12,48,MGP,NORD,SVIZ,-1072.0000
20251220,12,48,MGP,NORD,SLOV,0.0000
20251220,12,48,MGP,NORD,FRAN,0.0000
20251220,12,48,MGP,NORD,COUP,-2591.0000
20251220,12,48,MGP,NORD,AUST,0.0000
20251220,12,48,MGP,CSUD,SUD,-2264.7000
20251220,12,48,MGP,CSUD,SARD,-217.9000
20251220,12,48,MGP,CSUD,MONT,218.0000
20251220,12,48,MGP,COUP,XFRA,-3371.0000
20251220,12,48,MGP,COUP,XAUS,120.0000
20251220,12,48,MGP,CNOR,NORD,-548.5000
20251220,12,48,MGP,CNOR,CSUD,-165.0000
20251220,12,48,MGP,CNOR,CORS,0.0000
20251220,12,48,MGP,CALA,SUD,458.6340
20251220,12,48,MGP,CALA,SICI,571.5660
20251220,12,48,MGP,BSP,COUP,-660.0000
20251220,13,49,MGP,BSP,COUP,-660.0000
20251220,13,49,MGP,CALA,SICI,992.3000
20251220,13,49,MGP,CALA,SUD,69.1000
20251220,13,49,MGP,CNOR,CORS,0.0000
20251220,13,49,MGP,CNOR,CSUD,611.5010
20251220,13,49,MGP,CNOR,NORD,-1250.8010
20251220,13,49,MGP,COUP,XAUS,-41.1010
20251220,13,49,MGP,COUP,XFRA,-4024.0000
20251220,13,49,MGP,CSUD,MONT,215.1530
20251220,13,49,MGP,CSUD,SARD,-268.2000
20251220,13,49,MGP,CSUD,SUD,-1409.5510
20251220,13,49,MGP,NORD,AUST,0.0000
20251220,13,49,MGP,NORD,COUP,-3405.1010
20251220,13,49,MGP,NORD,FRAN,0.0000
20251220,13,49,MGP,NORD,SLOV,0.0000
20251220,13,49,MGP,NORD,SVIZ,-864.0000
20251220,13,49,MGP,SARD,COAC,79.0000
20251220,13,49,MGP,SARD,CORS,20.0000
20251220,13,49,MGP,SICI,MALT,92.0000
20251220,13,49,MGP,SUD,GREC,0.0000
20251220,13,49,MGP,SUD,XGRE,-169.2510
20251220,13,50,MGP,SUD,XGRE,-169.2510
20251220,13,50,MGP,SUD,GREC,0.0000
20251220,13,50,MGP,SICI,MALT,91.0000
20251220,13,50,MGP,SARD,CORS,20.0000
20251220,13,50,MGP,SARD,COAC,79.0000
20251220,13,50,MGP,NORD,SVIZ,-864.0000
20251220,13,50,MGP,NORD,SLOV,0.0000
20251220,13,50,MGP,NORD,FRAN,0.0000
20251220,13,50,MGP,NORD,COUP,-3349.3490
20251220,13,50,MGP,NORD,AUST,0.0000
20251220,13,50,MGP,CSUD,SUD,-1381.8510
20251220,13,50,MGP,CSUD,SARD,-258.4000
20251220,13,50,MGP,CSUD,MONT,303.0000
20251220,13,50,MGP,COUP,XFRA,-4024.0000
20251220,13,50,MGP,COUP,XAUS,14.6510
20251220,13,50,MGP,CNOR,NORD,-1327.8490
20251220,13,50,MGP,CNOR,CSUD,691.7490
20251220,13,50,MGP,CNOR,CORS,0.0000
20251220,13,50,MGP,CALA,SUD,83.3000
20251220,13,50,MGP,CALA,SICI,969.4000
20251220,13,50,MGP,BSP,COUP,-660.0000
20251220,13,51,MGP,BSP,COUP,-660.0000
20251220,13,51,MGP,CALA,SICI,1024.9000
20251220,13,51,MGP,CALA,SUD,30.4000
20251220,13,51,MGP,CNOR,CORS,0.0000
20251220,13,51,MGP,CNOR,CSUD,664.1490
20251220,13,51,MGP,CNOR,NORD,-1303.3490
20251220,13,51,MGP,COUP,XAUS,120.0000
20251220,13,51,MGP,COUP,XFRA,-4024.0000
20251220,13,51,MGP,CSUD,MONT,303.0000
