flowdate,hour,market,zone,price,period
20251230,3,MGP,BSP,99.540000,9
20251230,3,MGP,BSP,99.640000,10
20251230,3,MGP,BSP,98.850000,11
20251230,3,MGP,BSP,98.850000,12
20251230,4,MGP,BSP,96.850000,13
20251230,4,MGP,BSP,94.800000,14
20251230,4,MGP,BSP,94.800000,15
20251230,4,MGP,BSP,94.800000,16
20251230,5,MGP,BSP,98.500000,17
20251230,5,MGP,BSP,98.500000,18
20251230,5,MGP,BSP,98.500000,19
20251230,5,MGP,BSP,98.500000,20
20251230,6,MGP,BSP,99.640000,21
20251230,6,MGP,BSP,99.640000,22
20251230,6,MGP,BSP,99.640000,23
20251230,6,MGP,BSP,106.100000,24
20251230,7,MGP,BSP,99.640000,25
20251230,7,MGP,BSP,105.000000,26
20251230,7,MGP,BSP,105.000000,27
20251230,7,MGP,BSP,109.770000,28
20251230,8,MGP,BSP,109.770000,29
20251230,8,MGP,BSP,117.720000,30
20251230,8,MGP,BSP,120.280000,31
20251230,8,MGP,BSP,120.280000,32
20251230,9,MGP,BSP,124.500000,33
20251230,9,MGP,BSP,128.840000,34
20251230,9,MGP,BSP,122.210000,35
20251230,9,MGP,BSP,120.280000,36
20251230,10,MGP,BSP,125.910000,37
20251230,10,MGP,BSP,122.210000,38
20251230,10,MGP,BSP,117.720000,39
20251230,10,MGP,BSP,115.000000,40
20251230,11,MGP,BSP,113.460000,41
20251230,11,MGP,BSP,109.770000,42
20251230,11,MGP,BSP,109.130000,43
20251230,11,MGP,BSP,99.640000,44
20251230,12,MGP,BSP,109.130000,45
20251230,12,MGP,BSP,106.700000,46
20251230,12,MGP,BSP,100.850000,47
20251230,12,MGP,BSP,99.640000,48
20251230,13,MGP,BSP,99.640000,49
20251230,13,MGP,BSP,97.000000,50
20251230,13,MGP,BSP,92.700000,51
20251230,13,MGP,BSP,91.570000,52
20251230,14,MGP,BSP,92.700000,53
20251230,14,MGP,BSP,93.700000,54
20251230,14,MGP,BSP,96.310000,55
20251230,14,MGP,BSP,97.290000,56
20251230,15,MGP,BSP,97.000000,57
20251230,15,MGP,BSP,99.640000,58
20251230,15,MGP,BSP,100.850000,59
20251230,15,MGP,BSP,104.350000,60
20251230,16,MGP,BSP,105.000000,61
20251230,16,MGP,BSP,109.770000,62
20251230,16,MGP,BSP,111.880000,63
20251230,16,MGP,BSP,117.720000,64
20251230,17,MGP,BSP,112.500000,65
20251230,17,MGP,BSP,117.720000,66
20251230,17,MGP,BSP,117.720000,67
20251230,17,MGP,BSP,124.060000,68
20251230,18,MGP,BSP,122.210000,69
20251230,18,MGP,BSP,122.210000,70
20251230,18,MGP,BSP,122.210000,71
20251230,18,MGP,BSP,122.210000,72
20251230,19,MGP,BSP,120.400000,73
20251230,19,MGP,BSP,120.280000,74
20251230,19,MGP,BSP,120.800000,75
20251230,19,MGP,BSP,129.590000,76
20251230,20,MGP,BSP,132.500000,77
20251230,20,MGP,BSP,138.590000,78
20251230,20,MGP,BSP,131.190000,79
20251230,20,MGP,BSP,122.210000,80
20251230,21,MGP,BSP,123.950000,81
20251230,21,MGP,BSP,120.280000,82
20251230,21,MGP,BSP,119.322140,83
20251230,21,MGP,BSP,117.720000,84
20251230,22,MGP,BSP,115.857180,85
20251230,22,MGP,BSP,112.000000,86
20251230,22,MGP,BSP,112.000000,87
20251230,22,MGP,BSP,109.770000,88
20251230,23,MGP,BSP,109.770000,89
20251230,23,MGP,BSP,109.770000,90
20251230,23,MGP,BSP,109.130000,91
20251230,23,MGP,BSP,109.130000,92
20251230,24,MGP,BSP,109.130000,93
20251230,24,MGP,BSP,102.850000,94
20251230,24,MGP,BSP,99.640000,95
20251230,24,MGP,BSP,95.500000,96
20251230,1,MGP,CALA,109.770000,1
20251230,1,MGP,CALA,106.100000,2
20251230,1,MGP,CALA,104.890000,3
20251230,1,MGP,CALA,99.640000,4
20251230,2,MGP,CALA,100.080000,5
20251230,2,MGP,CALA,99.640000,6
20251230,2,MGP,CALA,99.640000,7
20251230,2,MGP,CALA,99.640000,8
20251230,3,MGP,CALA,99.540000,9
20251230,3,MGP,CALA,99.640000,10
20251230,3,MGP,CALA,98.850000,11
20251230,3,MGP,CALA,98.850000,12
20251230,4,MGP,CALA,96.850000,13
20251230,4,MGP,CALA,94.800000,14
20251230,4,MGP,CALA,94.800000,15
20251230,4,MGP,CALA,94.800000,16
20251230,5,MGP,CALA,98.500000,17
20251230,5,MGP,CALA,98.500000,18
20251230,5,MGP,CALA,98.500000,19
20251230,5,MGP,CALA,98.500000,20
20251230,6,MGP,CALA,99.640000,21
20251230,6,MGP,CALA,99.640000,22
20251230,6,MGP,CALA,99.640000,23
20251230,6,MGP,CALA,106.100000,24
20251230,7,MGP,CALA,99.640000,25
20251230,7,MGP,CALA,105.000000,26
20251230,7,MGP,CALA,105.000000,27
20251230,7,MGP,CALA,109.770000,28
20251230,8,MGP,CALA,109.770000,29
20251230,8,MGP,CALA,117.720000,30
20251230,8,MGP,CALA,120.280000,31
20251230,8,MGP,CALA,120.280000,32
20251230,9,MGP,CALA,124.500000,33
20251230,9,MGP,CALA,128.840000,34
20251230,9,MGP,CALA,122.210000,35
20251230,9,MGP,CALA,120.280000,36
20251230,10,MGP,CALA,125.910000,37
20251230,10,MGP,CALA,122.210000,38
20251230,10,MGP,CALA,117.720000,39
20251230,10,MGP,CALA,115.000000,40
20251230,11,MGP,CALA,113.460000,41
20251230,11,MGP,CALA,109.770000,42
20251230,11,MGP,CALA,109.130000,43
20251230,11,MGP,CALA,99.640000,44
20251230,12,MGP,CALA,109.130000,45
20251230,12,MGP,CALA,106.700000,46
20251230,12,MGP,CALA,100.850000,47
20251230,12,MGP,CALA,99.640000,48
20251230,13,MGP,CALA,99.640000,49
20251230,13,MGP,CALA,97.000000,50
20251230,13,MGP,CALA,92.700000,51
20251230,13,MGP,CALA,91.570000,52
20251230,14,MGP,CALA,92.700000,53
20251230,14,MGP,CALA,93.700000,54
20251230,14,MGP,CALA,96.310000,55
20251230,14,MGP,CALA,97.290000,56
20251230,15,MGP,CALA,97.000000,57
20251230,15,MGP,CALA,99.640000,58
20251230,15,MGP,CALA,100.850000,59
20251230,15,MGP,CALA,104.350000,60
20251230,16,MGP,CALA,105.000000,61
20251230,16,MGP,CALA,109.770000,62
20251230,16,MGP,CALA,111.880000,63
20251230,16,MGP,CALA,117.720000,64
20251230,17,MGP,CALA,112.500000,65
20251230,17,MGP,CALA,117.720000,66
20251230,17,MGP,CALA,117.720000,67
20251230,17,MGP,CALA,124.060000,68
20251230,18,MGP,CALA,122.210000,69
20251230,18,MGP,CALA,122.210000,70
20251230,18,MGP,CALA,122.210000,71
20251230,18,MGP,CALA,122.210000,72
20251230,19,MGP,CALA,120.400000,73
20251230,19,MGP,CALA,120.280000,74
20251230,19,MGP,CALA,120.800000,75
20251230,19,MGP,CALA,129.590000,76
20251230,20,MGP,CALA,132.500000,77
20251230,20,MGP,CALA,138.590000,78
20251230,20,MGP,CALA,131.190000,79
20251230,20,MGP,CALA,122.210000,80
20251230,21,MGP,CALA,123.950000,81
20251230,21,MGP,CALA,120.280000,82
20251230,21,MGP,CALA,119.322140,83
20251230,21,MGP,CALA,117.720000,84
20251230,22,MGP,CALA,115.857180,85
20251230,22,MGP,CALA,112.000000,86
20251230,22,MGP,CALA,112.000000,87
20251230,22,MGP,CALA,109.770000,88
20251230,23,MGP,CALA,109.770000,89
20251230,23,MGP,CALA,109.770000,90
20251230,23,MGP,CALA,109.130000,91
20251230,23,MGP,CALA,109.130000,92
20251230,24,MGP,CALA,109.130000,93
20251230,24,MGP,CALA,102.850000,94
20251230,24,MGP,CALA,99.640000,95
20251230,24,MGP,CALA,95.500000,96
20251230,1,MGP,CNOR,109.770000,1
20251230,1,MGP,CNOR,106.100000,2
20251230,1,MGP,CNOR,104.890000,3
20251230,1,MGP,CNOR,99.640000,4
20251230,2,MGP,CNOR,100.080000,5
20251230,2,MGP,CNOR,99.640000,6
20251230,2,MGP,CNOR,99.640000,7
20251230,2,MGP,CNOR,99.640000,8
20251230,3,MGP,CNOR,99.540000,9
20251230,3,MGP,CNOR,99.640000,10
20251230,3,MGP,CNOR,98.850000,11
20251230,3,MGP,CNOR,98.850000,12
20251230,4,MGP,CNOR,96.850000,13
20251230,4,MGP,CNOR,94.800000,14
20251230,4,MGP,CNOR,94.800000,15
20251230,4,MGP,CNOR,94.800000,16
20251230,5,MGP,CNOR,98.500000,17
20251230,5,MGP,CNOR,98.500000,18
20251230,5,MGP,CNOR,98.500000,19
20251230,5,MGP,CNOR,98.500000,20
20251230,6,MGP,CNOR,99.640000,21
20251230,6,MGP,CNOR,99.640000,22
20251230,6,MGP,CNOR,99.640000,23
20251230,6,MGP,CNOR,106.100000,24
20251230,7,MGP,CNOR,99.640000,25
20251230,7,MGP,CNOR,105.000000,26
20251230,7,MGP,CNOR,105.000000,27
20251230,7,MGP,CNOR,109.770000,28
20251230,8,MGP,CNOR,109.770000,29
20251230,8,MGP,CNOR,117.720000,30
20251230,8,MGP,CNOR,120.280000,31
20251230,8,MGP,CNOR,120.280000,32
20251230,9,MGP,CNOR,124.500000,33
20251230,9,MGP,CNOR,128.840000,34
20251230,9,MGP,CNOR,122.210000,35
20251230,9,MGP,CNOR,120.280000,36
20251230,10,MGP,CNOR,125.910000,37
20251230,10,MGP,CNOR,122.210000,38
20251230,10,MGP,CNOR,117.720000,39
20251230,10,MGP,CNOR,115.000000,40
20251230,11,MGP,CNOR,113.460000,41
20251230,11,MGP,CNOR,109.770000,42
20251230,11,MGP,CNOR,109.130000,43
20251230,11,MGP,CNOR,99.640000,44
20251230,12,MGP,CNOR,109.130000,45
20251230,12,MGP,CNOR,106.700000,46
20251230,12,MGP,CNOR,100.850000,47
20251230,12,MGP,CNOR,99.640000,48
20251230,13,MGP,CNOR,99.640000,49
20251230,13,MGP,CNOR,97.000000,50
20251230,13,MGP,CNOR,92.700000,51
20251230,13,MGP,CNOR,91.570000,52
20251230,14,MGP,CNOR,92.700000,53
20251230,14,MGP,CNOR,93.700000,54
20251230,14,MGP,CNOR,96.310000,55
20251230,14,MGP,CNOR,97.290000,56
20251230,15,MGP,CNOR,97.000000,57
20251230,15,MGP,CNOR,99.640000,58
20251230,15,MGP,CNOR,100.850000,59
20251230,15,MGP,CNOR,104.350000,60
20251230,16,MGP,CNOR,105.000000,61
20251230,16,MGP,CNOR,109.770000,62
20251230,16,MGP,CNOR,111.880000,63
20251230,16,MGP,CNOR,117.720000,64
20251230,17,MGP,CNOR,112.500000,65
20251230,17,MGP,CNOR,117.720000,66
20251230,17,MGP,CNOR,117.720000,67
20251230,17,MGP,CNOR,124.060000,68
20251230,18,MGP,CNOR,122.210000,69
20251230,18,MGP,CNOR,122.210000,70
20251230,18,MGP,CNOR,122.210000,71
20251230,18,MGP,CNOR,122.210000,72
20251230,19,MGP,CNOR,120.400000,73
20251230,19,MGP,CNOR,120.280000,74
20251230,19,MGP,CNOR,120.800000,75
20251230,19,MGP,CNOR,129.590000,76
20251230,20,MGP,CNOR,132.500000,77
20251230,20,MGP,CNOR,138.590000,78
20251230,20,MGP,CNOR,131.190000,79
20251230,20,MGP,CNOR,122.210000,80
20251230,21,MGP,CNOR,123.950000,81
20251230,21,MGP,CNOR,120.280000,82
20251230,21,MGP,CNOR,119.322140,83
20251230,21,MGP,CNOR,117.720000,84
20251230,22,MGP,CNOR,115.857180,85
20251230,22,MGP,CNOR,112.000000,86
20251230,22,MGP,CNOR,112.000000,87
20251230,22,MGP,CNOR,109.770000,88
20251230,23,MGP,CNOR,109.770000,89
20251230,23,MGP,CNOR,109.770000,90
20251230,23,MGP,CNOR,109.130000,91
20251230,23,MGP,CNOR,109.130000,92
20251230,24,MGP,CNOR,109.130000,93
20251230,24,MGP,CNOR,102.850000,94
20251230,24,MGP,CNOR,99.640000,95
20251230,24,MGP,CNOR,95.500000,96
20251230,1,MGP,COAC,109.770000,1
20251230,1,MGP,COAC,106.100000,2
20251230,1,MGP,COAC,104.890000,3
20251230,1,MGP,COAC,99.640000,4
20251230,2,MGP,COAC,100.080000,5
20251230,2,MGP,COAC,99.640000,6
20251230,2,MGP,COAC,99.640000,7
20251230,2,MGP,COAC,99.640000,8
20251230,3,MGP,COAC,99.540000,9
20251230,3,MGP,COAC,99.640000,10
20251230,3,MGP,COAC,98.850000,11
20251230,3,MGP,COAC,98.850000,12
20251230,4,MGP,COAC,96.850000,13
20251230,4,MGP,COAC,94.800000,14
20251230,4,MGP,COAC,94.800000,15
20251230,4,MGP,COAC,94.800000,16
20251230,5,MGP,COAC,98.500000,17
20251230,5,MGP,COAC,98.500000,18
20251230,5,MGP,COAC,98.500000,19
20251230,5,MGP,COAC,98.500000,20
20251230,6,MGP,COAC,99.640000,21
20251230,6,MGP,COAC,99.640000,22
20251230,6,MGP,COAC,99.640000,23
20251230,6,MGP,COAC,106.100000,24
20251230,7,MGP,COAC,99.640000,25
20251230,7,MGP,COAC,105.000000,26
20251230,7,MGP,COAC,105.000000,27
20251230,7,MGP,COAC,109.770000,28
20251230,8,MGP,COAC,109.770000,29
20251230,8,MGP,COAC,117.720000,30
20251230,8,MGP,COAC,120.280000,31
20251230,8,MGP,COAC,120.280000,32
20251230,9,MGP,COAC,124.500000,33
20251230,9,MGP,COAC,128.840000,34
20251230,9,MGP,COAC,122.210000,35
20251230,9,MGP,COAC,120.280000,36
20251230,10,MGP,COAC,125.910000,37
20251230,10,MGP,COAC,122.210000,38
20251230,10,MGP,COAC,117.720000,39
20251230,10,MGP,COAC,115.000000,40
20251230,11,MGP,COAC,113.460000,41
20251230,11,MGP,COAC,109.770000,42
20251230,11,MGP,COAC,109.130000,43
20251230,11,MGP,COAC,99.640000,44
20251230,12,MGP,COAC,109.130000,45
20251230,12,MGP,COAC,106.700000,46
20251230,12,MGP,COAC,100.850000,47
20251230,12,MGP,COAC,99.640000,48
20251230,13,MGP,COAC,99.640000,49
20251230,13,MGP,COAC,97.000000,50
20251230,13,MGP,COAC,92.700000,51
20251230,13,MGP,COAC,91.570000,52
20251230,14,MGP,COAC,92.700000,53
20251230,14,MGP,COAC,93.700000,54
20251230,14,MGP,COAC,96.310000,55
20251230,14,MGP,COAC,97.290000,56
20251230,15,MGP,COAC,97.000000,57
20251230,15,MGP,COAC,99.640000,58
20251230,15,MGP,COAC,100.850000,59
20251230,15,MGP,COAC,104.350000,60
20251230,16,MGP,COAC,105.000000,61
20251230,16,MGP,COAC,109.770000,62
20251230,16,MGP,COAC,111.880000,63
20251230,16,MGP,COAC,117.720000,64
20251230,17,MGP,COAC,112.500000,65
20251230,17,MGP,COAC,117.720000,66
20251230,17,MGP,COAC,117.720000,67
20251230,17,MGP,COAC,124.060000,68
20251230,18,MGP,COAC,122.210000,69
20251230,18,MGP,COAC,122.210000,70
20251230,18,MGP,COAC,122.210000,71
20251230,18,MGP,COAC,122.210000,72
20251230,19,MGP,COAC,120.400000,73
20251230,19,MGP,COAC,120.280000,74
20251230,19,MGP,COAC,120.800000,75
20251230,19,MGP,COAC,129.590000,76
20251230,20,MGP,COAC,132.500000,77
20251230,20,MGP,COAC,138.590000,78
20251230,20,MGP,COAC,131.190000,79
20251230,20,MGP,COAC,122.210000,80
20251230,21,MGP,COAC,123.950000,81
20251230,21,MGP,COAC,120.280000,82
20251230,21,MGP,COAC,119.322140,83
20251230,21,MGP,COAC,117.720000,84
20251230,22,MGP,COAC,115.857180,85
20251230,22,MGP,COAC,112.000000,86
20251230,22,MGP,COAC,112.000000,87
20251230,22,MGP,COAC,109.770000,88
20251230,23,MGP,COAC,109.770000,89
20251230,23,MGP,COAC,109.770000,90
20251230,23,MGP,COAC,109.130000,91
20251230,23,MGP,COAC,109.130000,92
20251230,24,MGP,COAC,109.130000,93
20251230,24,MGP,COAC,102.850000,94
20251230,24,MGP,COAC,99.640000,95
20251230,24,MGP,COAC,95.500000,96
20251230,1,MGP,CORS,105.100000,1
20251230,1,MGP,CORS,105.100000,2
20251230,1,MGP,CORS,105.100000,3
20251230,1,MGP,CORS,105.100000,4
20251230,2,MGP,CORS,99.750000,5
20251230,2,MGP,CORS,99.750000,6
20251230,2,MGP,CORS,99.750000,7
20251230,2,MGP,CORS,99.750000,8
20251230,3,MGP,CORS,99.220000,9
20251230,3,MGP,CORS,99.220000,10
20251230,3,MGP,CORS,99.220000,11
20251230,3,MGP,CORS,99.220000,12
20251230,4,MGP,CORS,95.312500,13
20251230,4,MGP,CORS,95.312500,14
20251230,4,MGP,CORS,95.312500,15
20251230,4,MGP,CORS,95.312500,16
20251230,5,MGP,CORS,98.500000,17
20251230,5,MGP,CORS,98.500000,18
20251230,5,MGP,CORS,98.500000,19
20251230,5,MGP,CORS,98.500000,20
20251230,6,MGP,CORS,101.255000,21
20251230,6,MGP,CORS,101.255000,22
20251230,6,MGP,CORS,101.255000,23
20251230,6,MGP,CORS,101.255000,24
20251230,7,MGP,CORS,104.852500,25
20251230,7,MGP,CORS,104.852500,26
20251230,7,MGP,CORS,104.852500,27
20251230,7,MGP,CORS,104.852500,28
20251230,8,MGP,CORS,117.012500,29
20251230,8,MGP,CORS,117.012500,30
20251230,8,MGP,CORS,117.012500,31
20251230,8,MGP,CORS,117.012500,32
20251230,9,MGP,CORS,123.957500,33
20251230,9,MGP,CORS,123.957500,34
20251230,9,MGP,CORS,123.957500,35
20251230,9,MGP,CORS,123.957500,36
20251230,10,MGP,CORS,120.210000,37
20251230,10,MGP,CORS,120.210000,38
20251230,10,MGP,CORS,120.210000,39
20251230,10,MGP,CORS,120.210000,40
20251230,11,MGP,CORS,108.000000,41
20251230,11,MGP,CORS,108.000000,42
20251230,11,MGP,CORS,108.000000,43
20251230,11,MGP,CORS,108.000000,44
20251230,12,MGP,CORS,104.080000,45
20251230,12,MGP,CORS,104.080000,46
20251230,12,MGP,CORS,104.080000,47
20251230,12,MGP,CORS,104.080000,48
20251230,13,MGP,CORS,95.227500,49
20251230,13,MGP,CORS,95.227500,50
20251230,13,MGP,CORS,95.227500,51
20251230,13,MGP,CORS,95.227500,52
20251230,14,MGP,CORS,95.000000,53
20251230,14,MGP,CORS,95.000000,54
20251230,14,MGP,CORS,95.000000,55
20251230,14,MGP,CORS,95.000000,56
20251230,15,MGP,CORS,100.460000,57
20251230,15,MGP,CORS,100.460000,58
20251230,15,MGP,CORS,100.460000,59
20251230,15,MGP,CORS,100.460000,60
20251230,16,MGP,CORS,111.092500,61
20251230,16,MGP,CORS,111.092500,62
20251230,16,MGP,CORS,111.092500,63
20251230,16,MGP,CORS,111.092500,64
20251230,17,MGP,CORS,118.000000,65
20251230,17,MGP,CORS,118.000000,66
20251230,17,MGP,CORS,118.000000,67
20251230,17,MGP,CORS,118.000000,68
20251230,18,MGP,CORS,122.210000,69
20251230,18,MGP,CORS,122.210000,70
20251230,18,MGP,CORS,122.210000,71
20251230,18,MGP,CORS,122.210000,72
20251230,19,MGP,CORS,122.767500,73
20251230,19,MGP,CORS,122.767500,74
20251230,19,MGP,CORS,122.767500,75
20251230,19,MGP,CORS,122.767500,76
20251230,20,MGP,CORS,131.122500,77
20251230,20,MGP,CORS,131.122500,78
20251230,20,MGP,CORS,131.122500,79
20251230,20,MGP,CORS,131.122500,80
20251230,21,MGP,CORS,120.318040,81
20251230,21,MGP,CORS,120.318040,82
20251230,21,MGP,CORS,120.318040,83
20251230,21,MGP,CORS,120.318040,84
20251230,22,MGP,CORS,112.406800,85
20251230,22,MGP,CORS,112.406800,86
20251230,22,MGP,CORS,112.406800,87
20251230,22,MGP,CORS,112.406800,88
20251230,23,MGP,CORS,109.450000,89
20251230,23,MGP,CORS,109.450000,90
20251230,23,MGP,CORS,109.450000,91
20251230,23,MGP,CORS,109.450000,92
20251230,24,MGP,CORS,101.780000,93
20251230,24,MGP,CORS,101.780000,94
20251230,24,MGP,CORS,101.780000,95
20251230,24,MGP,CORS,101.780000,96
20251230,1,MGP,COUP,109.770000,1
20251230,1,MGP,COUP,106.100000,2
20251230,1,MGP,COUP,104.890000,3
20251230,1,MGP,COUP,99.640000,4
20251230,2,MGP,COUP,100.080000,5
20251230,2,MGP,COUP,99.640000,6
20251230,2,MGP,COUP,99.640000,7
20251230,2,MGP,COUP,99.640000,8
20251230,3,MGP,COUP,99.540000,9
20251230,3,MGP,COUP,99.640000,10
20251230,3,MGP,COUP,98.850000,11
20251230,3,MGP,COUP,98.850000,12
20251230,4,MGP,COUP,96.850000,13
20251230,4,MGP,COUP,94.800000,14
20251230,4,MGP,COUP,94.800000,15
20251230,4,MGP,COUP,94.800000,16
20251230,5,MGP,COUP,98.500000,17
20251230,5,MGP,COUP,98.500000,18
20251230,5,MGP,COUP,98.500000,19
20251230,5,MGP,COUP,98.500000,20
20251230,6,MGP,COUP,99.640000,21
20251230,6,MGP,COUP,99.640000,22
20251230,6,MGP,COUP,99.640000,23
20251230,6,MGP,COUP,106.100000,24
20251230,7,MGP,COUP,99.640000,25
20251230,7,MGP,COUP,105.000000,26
20251230,7,MGP,COUP,105.000000,27
20251230,7,MGP,COUP,109.770000,28
20251230,8,MGP,COUP,109.770000,29
20251230,8,MGP,COUP,117.720000,30
20251230,8,MGP,COUP,120.280000,31
20251230,8,MGP,COUP,120.280000,32
20251230,9,MGP,COUP,124.500000,33
20251230,9,MGP,COUP,128.840000,34
20251230,9,MGP,COUP,122.210000,35
20251230,9,MGP,COUP,120.280000,36
20251230,10,MGP,COUP,125.910000,37
20251230,10,MGP,COUP,122.210000,38
20251230,10,MGP,COUP,117.720000,39
20251230,10,MGP,COUP,115.000000,40
20251230,11,MGP,COUP,113.460000,41
20251230,11,MGP,COUP,109.770000,42
20251230,11,MGP,COUP,109.130000,43
20251230,11,MGP,COUP,99.640000,44
20251230,12,MGP,COUP,109.130000,45
20251230,12,MGP,COUP,106.700000,46
20251230,12,MGP,COUP,100.850000,47
20251230,12,MGP,COUP,99.640000,48
20251230,13,MGP,COUP,99.640000,49
20251230,13,MGP,COUP,97.000000,50
20251230,13,MGP,COUP,92.700000,51
20251230,13,MGP,COUP,91.570000,52
20251230,14,MGP,COUP,92.700000,53
20251230,14,MGP,COUP,93.700000,54
20251230,14,MGP,COUP,96.310000,55
20251230,14,MGP,COUP,97.290000,56
20251230,15,MGP,COUP,97.000000,57
20251230,15,MGP,COUP,99.640000,58
20251230,15,MGP,COUP,100.850000,59
20251230,15,MGP,COUP,104.350000,60
20251230,16,MGP,COUP,105.000000,61
20251230,16,MGP,COUP,109.770000,62
20251230,16,MGP,COUP,111.880000,63
20251230,16,MGP,COUP,117.720000,64
20251230,17,MGP,COUP,112.500000,65
20251230,17,MGP,COUP,117.720000,66
20251230,17,MGP,COUP,117.720000,67
20251230,17,MGP,COUP,124.060000,68
20251230,18,MGP,COUP,122.210000,69
20251230,18,MGP,COUP,122.210000,70
20251230,18,MGP,COUP,122.210000,71
20251230,18,MGP,COUP,122.210000,72
20251230,19,MGP,COUP,120.400000,73
20251230,19,MGP,COUP,120.280000,74
20251230,19,MGP,COUP,120.800000,75
20251230,19,MGP,COUP,129.590000,76
20251230,20,MGP,COUP,132.500000,77
20251230,20,MGP,COUP,138.590000,78
20251230,20,MGP,COUP,131.190000,79
20251230,20,MGP,COUP,122.210000,80
20251230,21,MGP,COUP,123.950000,81
20251230,21,MGP,COUP,120.280000,82
20251230,21,MGP,COUP,119.322140,83
20251230,21,MGP,COUP,117.720000,84
